SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2015-16,Puget Sound Educational Service District 121,27,Pierce,27404,Eatonville School District,5300,Mt. Rainier Parent Partnership,A,K-8       ,32,0,0,1,3.13,0,0,1,3.13,0,0,2,6.25,27,84.38,2,6.25,12,37.5,20,62.5,0,0,0,0,1,1.82,22,40.00,3,5.45,N<10,,32,8.5,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27404,Eatonville School District,5332,New Beginnings,R,9-12      ,8,0,0,0,0,0,0,0,0,0,0,2,25,5,62.5,1,12.5,3,37.5,5,62.5,0,0,0,0,0,0,8,57.14,0,0,N<10,,,0,0,
2015-16,Puget Sound Educational Service District 121,27,Pierce,27404,Eatonville School District,2361,Weyerhaeuser Elementary,P,K-5       ,262,0,0,0,0,1,0.38,1,0.38,1,0.38,16,6.11,221,84.35,23,8.78,141,53.82,121,46.18,0,0,2,0.7,26,9.15,120,42.25,18,6.34,N<10,,19,17.7,12,85.71
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3560,Alderwood Middle School,P,7-8       ,723,3,0.41,152,21.02,8,1.11,160,22.13,49,6.78,174,24.07,269,37.21,68,9.41,355,49.1,368,50.9,1,0.14,65,8.82,92,12.48,341,46.27,35,4.75,N<10,,18,16.3,31,75.61
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3302,Beverly Elementary,P,K-6       ,553,5,0.9,58,10.49,13,2.35,71,12.84,36,6.51,131,23.69,240,43.4,70,12.66,279,50.45,274,49.55,0,0,102,18.28,73,13.08,248,44.44,29,5.2,N<10,,15,14.8,23,63.89
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3536,Brier Elementary,P,K-6       ,432,1,0.23,30,6.94,4,0.93,34,7.87,16,3.7,50,11.57,285,65.97,46,10.65,234,54.17,198,45.83,0,0,40,9.26,56,12.96,91,21.06,27,6.25,N<10,,17,11.2,16,61.54
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3650,Brier Terrace Middle School,P,7-8       ,655,1,0.15,79,12.06,8,1.22,87,13.28,21,3.21,90,13.74,363,55.42,93,14.2,344,52.52,311,47.48,0,0,25,3.83,84,12.86,194,29.71,50,7.66,N<10,,18,13.2,17,47.22
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3409,Cedar Valley Community School,P,K-6       ,449,2,0.45,40,8.91,0,0,40,8.91,28,6.24,246,54.79,106,23.61,27,6.01,234,52.12,215,47.88,2,0.45,185,41.86,35,7.92,345,78.05,13,2.94,N<10,,14,10.5,16,51.61
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3304,Cedar Way Elementary,P,K-6       ,469,0,0,67,14.29,7,1.49,74,15.78,38,8.1,70,14.93,224,47.76,63,13.43,238,50.75,231,49.25,1,0.21,90,18.63,83,17.18,215,44.51,14,2.9,N<10,,14,14.9,24,72.73
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1520,Challenge Elementary,A,K-6       ,318,0,0,78,24.53,0,0,78,24.53,12,3.77,19,5.97,173,54.4,36,11.32,169,53.14,149,46.86,0,0,2,0.63,12,3.8,28,8.86,32,10.13,N<10,,18,10.5,12,66.67
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3534,Chase Lake Elementary,P,K-6       ,387,2,0.52,26,6.72,3,0.78,29,7.49,48,12.4,99,25.58,160,41.34,49,12.66,220,56.85,167,43.15,1,0.26,90,23.38,103,26.75,217,56.36,35,9.09,N<10,,13,14.3,20,66.67
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3691,College Place Elementary,P,K-6       ,471,7,1.49,28,5.94,1,0.21,29,6.16,61,12.95,214,45.44,114,24.2,46,9.77,234,49.68,237,50.32,0,0,209,44.28,55,11.65,360,76.27,9,1.91,N<10,,13,15.5,20,57.14
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3754,College Place Middle School,P,7-8       ,486,2,0.41,37,7.61,1,0.21,38,7.82,43,8.85,126,25.93,225,46.3,52,10.7,249,51.23,237,48.77,2,0.4,69,13.72,80,15.9,233,46.32,21,4.17,N<10,,16,13.5,26,83.87
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1830,Contracted Schools,S,4-12      ,130,0,0,10,7.69,0,0,10,7.69,11,8.46,30,23.08,60,46.15,19,14.62,82,63.08,48,36.92,0,0,0,0,168,100,38,22.62,0,0,14,8.33,,0,0,
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3185,Early Childhood Center,S,PK-K      ,152,2,1.32,17,11.18,1,0.66,18,11.84,21,13.82,32,21.05,64,42.11,15,9.87,113,74.34,39,25.66,0,0,0,0,202,100,68,33.66,0,0,N<10,,13,17.4,8,66.67
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,5358,Edmonds Career Access Program,R,9-12      ,280,3,1.07,12,4.29,2,0.71,14,5,9,3.21,60,21.43,172,61.43,22,7.86,154,55,126,45,0,0,7,2.63,2,0.75,71,26.69,14,5.26,N<10,,,0,0,
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1519,Edmonds eLearning Academy,A,9-12      ,78,0,0,4,5.13,0,0,4,5.13,0,0,11,14.1,56,71.79,7,8.97,37,47.44,41,52.56,0,0,2,1.57,6,4.72,43,33.86,15,11.81,N<10,,8,10.8,8,80
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3606,Edmonds Elementary,P,K-6       ,350,3,0.86,16,4.57,0,0,16,4.57,16,4.57,35,10,233,66.57,47,13.43,180,51.43,170,48.57,1,0.28,24,6.78,37,10.45,70,19.77,19,5.37,N<10,,16,12.9,11,50
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1966,Edmonds Heights K-12,A,K-12      ,537,2,0.37,27,5.03,0,0,27,5.03,12,2.23,71,13.22,357,66.48,68,12.66,277,51.58,260,48.42,0,0,3,0.56,53,9.83,89,16.51,12,2.23,N<10,,38,9.8,8,57.14
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3123,Edmonds Woodway High School,P,9-12      ,1655,12,0.73,238,14.38,5,0.3,243,14.68,106,6.4,274,16.56,867,52.39,153,9.24,819,49.49,836,50.51,3,0.19,96,6,188,11.74,473,29.54,108,6.75,N<10,,19,14,60,68.18
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3607,Hazelwood Elementary,P,K-6       ,506,3,0.59,87,17.19,1,0.2,88,17.39,29,5.73,106,20.95,236,46.64,44,8.7,270,53.36,236,46.64,0,0,85,16.41,77,14.86,178,34.36,17,3.28,N<10,,15,14.8,25,73.53
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3689,Hilltop Elementary,P,K-6       ,550,3,0.55,85,15.45,3,0.55,88,16,12,2.18,57,10.36,332,60.36,58,10.55,294,53.45,256,46.55,0,0,68,12.3,76,13.74,96,17.36,23,4.16,N<10,,17,10.9,16,48.48
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3122,Lynndale Elementary,P,K-6       ,401,3,0.75,32,7.98,7,1.75,39,9.73,32,7.98,103,25.69,174,43.39,50,12.47,204,50.87,197,49.13,1,0.24,73,17.76,43,10.46,202,49.15,14,3.41,N<10,,14,12.4,19,65.52
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3503,Lynnwood Elementary,P,K-6       ,603,3,0.5,108,17.91,6,1,114,18.91,42,6.97,140,23.22,234,38.81,70,11.61,329,54.56,274,45.44,0,0,150,24.75,85,14.03,314,51.82,20,3.3,N<10,,16,14.7,25,65.79
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3755,Lynnwood High School,P,9-12      ,1429,3,0.21,298,20.85,11,0.77,309,21.62,99,6.93,295,20.64,606,42.41,117,8.19,742,51.92,687,48.08,2,0.14,135,9.64,203,14.5,587,41.93,94,6.71,N<10,,19,13.4,54,72
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3463,Madrona Nongraded,A,PK-8      ,577,0,0,56,9.71,1,0.17,57,9.88,22,3.81,70,12.13,360,62.39,68,11.79,292,50.61,285,49.39,0,0,25,4.33,89,15.42,71,12.31,40,6.93,N<10,,15,14,21,53.85
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3818,Maplewood Center,S,K-12      ,34,0,0,6,17.65,0,0,6,17.65,6,17.65,10,29.41,12,35.29,0,0,23,67.65,11,32.35,0,0,0,0,38,100,22,57.89,0,0,N<10,,6,17.5,4,66.67
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1685,Maplewood Parent Coop,A,K-8       ,454,0,0,38,8.37,0,0,38,8.37,19,4.19,19,4.19,336,74.01,42,9.25,237,52.2,217,47.8,0,0,17,3.76,25,5.53,27,5.97,47,10.4,N<10,,19,14.2,15,62.5
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,2887,Martha Lake Elementary,P,K-6       ,517,3,0.58,120,23.21,5,0.97,125,24.18,38,7.35,85,16.44,221,42.75,45,8.7,240,46.42,277,53.58,0,0,135,25.19,56,10.45,239,44.59,35,6.53,N<10,,18,13.4,15,53.57
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3504,Meadowdale Elementary,P,K-6       ,483,1,0.21,66,13.66,0,0,66,13.66,34,7.04,119,24.64,210,43.48,53,10.97,253,52.38,230,47.62,0,0,112,23.05,71,14.61,242,49.79,26,5.35,N<10,,16,12.6,17,54.84
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3464,Meadowdale High School,P,9-12      ,1616,10,0.62,212,13.12,17,1.05,229,14.17,96,5.94,261,16.15,887,54.89,133,8.23,843,52.17,773,47.83,0,0,108,6.86,132,8.38,499,31.68,93,5.9,N<10,,22,12.7,55,73.33
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3353,Meadowdale Middle School,P,7-8       ,748,3,0.4,95,12.7,7,0.94,102,13.64,49,6.55,169,22.59,361,48.26,64,8.56,400,53.48,348,46.52,0,0,67,8.92,115,15.31,300,39.95,40,5.33,N<10,,18,14.5,31,75.61
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3254,Mountlake Terrace Elementary,P,K-6       ,425,1,0.24,33,7.76,12,2.82,45,10.59,18,4.24,112,26.35,201,47.29,48,11.29,219,51.53,206,48.47,3,0.69,88,20.32,64,14.78,233,53.81,11,2.54,N<10,,14,16.5,22,70.97
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3303,Mountlake Terrace High School,P,9-12      ,1295,12,0.93,155,11.97,8,0.62,163,12.59,65,5.02,203,15.68,719,55.52,133,10.27,684,52.82,611,47.18,1,0.08,58,4.59,145,11.47,376,29.75,83,6.57,N<10,,20,17.2,51,77.27
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3608,Oak Heights Elementary,P,K-6       ,595,1,0.17,102,17.14,4,0.67,106,17.82,29,4.87,112,18.82,299,50.25,48,8.07,278,46.72,317,53.28,0,0,135,22.13,59,9.67,248,40.66,33,5.41,N<10,,18,11.3,21,61.76
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3854,Scriber Lake High School,A,9-12      ,261,0,0,10,3.83,2,0.77,12,4.6,16,6.13,60,22.99,147,56.32,26,9.96,142,54.41,119,45.59,1,0.34,14,4.73,124,41.89,153,51.69,14,4.73,N<10,,19,12.5,11,78.57
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3461,Seaview Elementary,P,K-6       ,380,0,0,19,5,1,0.26,20,5.26,8,2.11,49,12.89,251,66.05,52,13.68,202,53.16,178,46.84,0,0,32,8.44,66,17.41,95,25.07,17,4.49,N<10,,15,18.6,22,88
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3605,Sherwood Elementary,P,K-6       ,473,3,0.63,25,5.29,0,0,25,5.29,25,5.29,79,16.7,284,60.04,57,12.05,238,50.32,235,49.68,3,0.63,65,13.74,63,13.32,113,23.89,27,5.71,N<10,,16,13.4,14,48.28
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3410,Spruce Elementary,P,K-6       ,536,1,0.19,94,17.54,9,1.68,103,19.22,73,13.62,138,25.75,172,32.09,49,9.14,280,52.24,256,47.76,0,0,166,29.75,44,7.89,299,53.58,32,5.73,N<10,,14,10.3,23,58.97
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,2888,Terrace Park Elementary,P,K-6       ,346,3,0.87,42,12.14,4,1.16,46,13.29,19,5.49,78,22.54,154,44.51,46,13.29,157,45.38,189,54.62,0,0,50,14.37,39,11.21,133,38.22,21,6.03,N<10,,12,10,19,63.33
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1558,Unassigned School,S,PK-9      ,86,1,1.16,6,6.98,0,0,6,6.98,2,2.33,6,6.98,64,74.42,7,8.14,60,69.77,26,30.23,0,0,0,0,94,87.85,15,14.02,1,0.93,N<10,,,0,0,
2015-16,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3186,Westgate Elementary,P,K-6       ,483,3,0.62,41,8.49,1,0.21,42,8.7,32,6.63,82,16.98,258,53.42,66,13.66,249,51.55,234,48.45,1,0.21,80,16.43,81,16.63,181,37.17,29,5.95,N<10,,14,14.5,25,73.53
2015-16,Office of Superintendent of Public Instruction,32,Spokane,32801,Educational Service District 101,3507,Structural Alt Confinement School,A,8-12      ,20,1,5,0,0,0,0,0,0,2,10,1,5,16,80,0,0,15,75,5,25,0,0,0,0,0,0,28,84.85,0,0,N<10,,,0,0,
2015-16,Office of Superintendent of Public Instruction,06,Clark,06801,Educational Service District 112,5398,ESD 112 Open Doors Reengagement,R,9-12      ,87,2,2.3,0,0,1,1.15,1,1.15,2,2.3,20,22.99,57,65.52,5,5.75,47,54.02,40,45.98,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Office of Superintendent of Public Instruction,11,Franklin,11801,Educational Service District 123,5403,Ugrad – ESD123 Re-Engagement Program,R,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,1924,Ellensburg Developmental Preschool,S,PK-PK     ,43,0,0,0,0,1,2.33,1,2.33,4,9.3,11,25.58,26,60.47,1,2.33,26,60.47,17,39.53,0,0,0,0,80,100,1,1.25,0,0,N<10,,14,17.6,2,66.67
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,2996,Ellensburg High School,P,9-12      ,977,10,1.02,16,1.64,3,0.31,19,1.94,10,1.02,133,13.61,791,80.96,14,1.43,482,49.33,495,50.67,12,1.22,32,3.27,90,9.18,279,28.47,32,3.27,N<10,,17,14.3,45,77.59
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,5097,K-12 Ellensburg Learning Center,A,PK-12     ,26,0,0,2,7.69,0,0,2,7.69,0,0,0,0,24,92.31,0,0,15,57.69,11,42.31,0,0,0,0,3,9.68,4,12.90,0,0,N<10,,26,16.1,1,100
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,2741,Lincoln Elementary,P,K-5       ,498,7,1.41,13,2.61,3,0.6,16,3.21,4,0.8,101,20.28,366,73.49,4,0.8,257,51.61,241,48.39,4,0.81,65,13.16,58,11.74,203,41.09,3,0.61,N<10,,17,17.5,25,86.21
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,2453,Morgan Middle School,P,6-8       ,710,5,0.7,12,1.69,1,0.14,13,1.83,10,1.41,131,18.45,538,75.77,13,1.83,362,50.99,348,49.01,10,1.41,46,6.49,95,13.4,263,37.09,16,2.26,N<10,,14,14.2,32,62.75
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,3596,Mt. Stuart Elementary,P,K-5       ,486,2,0.41,4,0.82,0,0,4,0.82,7,1.44,93,19.14,378,77.78,2,0.41,255,52.47,231,47.53,9,1.87,63,13.07,76,15.77,276,57.26,4,0.83,N<10,,16,14.4,16,53.33
2015-16,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,4411,Valley View Elementary School,P,K-5       ,498,2,0.4,7,1.41,1,0.2,8,1.61,6,1.2,82,16.47,387,77.71,13,2.61,246,49.4,252,50.6,4,0.8,45,8.96,56,11.16,187,37.25,2,0.4,N<10,,16,15.3,20,62.5
2015-16,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,1629,East Grays Harbor High School,A,9-12      ,37,0,0,0,0,0,0,0,0,0,0,4,10.81,27,72.97,6,16.22,14,37.84,23,62.16,0,0,1,2.08,4,8.33,22,45.83,9,18.75,N<10,,12,17.8,1,33.33
2015-16,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,5416,East Grays Harbor Open Doors,R,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,3217,Elma Elementary School,P,PK-5      ,613,14,2.28,5,0.82,0,0,5,0.82,3,0.49,157,25.61,397,64.76,37,6.04,314,51.22,299,48.78,17,2.65,95,14.8,133,20.72,413,64.33,6,0.93,12,1.87,17,19.6,26,70.27
2015-16,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,2137,Elma High School,P,9-12      ,472,6,1.27,4,0.85,0,0,4,0.85,2,0.42,56,11.86,373,79.03,31,6.57,246,52.12,226,47.88,4,0.87,7,1.52,84,18.26,218,47.39,37,8.04,N<10,,15,15.7,20,62.5
2015-16,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,4245,Elma Middle School,P,6-8       ,308,3,0.97,1,0.32,0,0,1,0.32,0,0,60,19.48,217,70.45,27,8.77,158,51.3,150,48.7,13,4.18,17,5.47,46,14.79,193,62.06,10,3.22,N<10,,15,15.2,16,80
2015-16,Educational Service District 101,38,Whitman,38308,Endicott School District,2207,Endicott/St John Elem and Middle,P,K-8       ,102,0,0,0,0,0,0,0,0,0,0,2,1.96,97,95.1,3,2.94,60,58.82,42,41.18,0,0,0,0,10,9.9,64,63.37,0,0,N<10,,9,20.1,7,58.33
2015-16,North Central Educational Service District 171,04,Chelan,04127,Entiat School District,3317,Entiat Middle and High School,P,6-12      ,179,0,0,2,1.12,2,1.12,4,2.23,1,0.56,65,36.31,100,55.87,9,5.03,94,52.51,85,47.49,9,5.08,16,9.04,19,10.73,104,58.76,4,2.26,N<10,,13,16.7,11,78.57
2015-16,North Central Educational Service District 171,04,Chelan,04127,Entiat School District,2688,Paul Rumburg Elementary,P,PK-5      ,163,0,0,0,0,0,0,0,0,0,0,67,41.1,94,57.67,2,1.23,91,55.83,72,44.17,8,4.88,30,18.29,18,10.98,114,69.51,2,1.22,N<10,,13,14.3,11,84.62
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3430,Black Diamond Elementary,P,K-5       ,295,3,1.02,0,0,2,0.68,2,0.68,0,0,58,19.66,208,70.51,24,8.14,149,50.51,146,49.49,1,0.34,32,11.03,43,14.83,97,33.45,3,1.03,N<10,,16,13.3,13,72.22
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,2980,Byron Kibler Elementary School,P,K-5       ,425,2,0.47,3,0.71,5,1.18,8,1.88,3,0.71,87,20.47,306,72,19,4.47,215,50.59,210,49.41,0,0,54,12.33,53,12.1,183,41.78,3,0.68,N<10,,16,16.8,20,76.92
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,4210,Enumclaw Middle School,P,6-8       ,424,9,2.12,1,0.24,2,0.47,3,0.71,5,1.18,44,10.38,351,82.78,12,2.83,221,52.12,203,47.88,1,0.23,14,3.26,69,16.08,146,34.03,7,1.63,N<10,,18,13.4,14,60.87
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3330,Enumclaw Sr High School,P,9-12      ,1388,22,1.59,9,0.65,3,0.22,12,0.86,9,0.65,169,12.18,1128,81.27,48,3.46,724,52.16,664,47.84,3,0.22,21,1.54,182,13.38,339,24.93,54,3.97,N<10,,20,14.6,46,66.67
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3739,Southwood Elementary School,P,PK-5      ,305,1,0.33,4,1.31,0,0,4,1.31,5,1.64,37,12.13,245,80.33,13,4.26,150,49.18,155,50.82,0,0,12,3.8,72,22.78,100,31.65,3,0.95,N<10,,13,12,18,78.26
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,1523,Special Ed School,S,PK-12     ,23,0,0,1,4.35,0,0,1,4.35,0,0,2,8.7,18,78.26,2,8.7,19,82.61,4,17.39,0,0,0,0,28,100,16,57.14,0,0,N<10,,23,11,1,100
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,4289,Sunrise Elementary,P,K-5       ,421,1,0.24,3,0.71,3,0.71,6,1.43,3,0.71,67,15.91,330,78.38,14,3.33,218,51.78,203,48.22,1,0.24,33,7.84,50,11.88,150,35.63,2,0.48,N<10,,18,15.3,18,75
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,4550,Thunder Mountain Middle School,P,6-8       ,462,9,1.95,1,0.22,1,0.22,2,0.43,2,0.43,72,15.58,363,78.57,14,3.03,249,53.9,213,46.1,2,0.42,26,5.52,70,14.86,130,27.60,13,2.76,N<10,,20,18.6,19,82.61
2015-16,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3585,Westwood Elementary School,P,PK-5      ,319,6,1.88,2,0.63,0,0,2,0.63,4,1.25,57,17.87,236,73.98,14,4.39,176,55.17,143,44.83,0,0,30,9.2,62,19.02,92,28.22,2,0.61,N<10,,15,16.2,11,50
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,4229,Beezley Springs Elementary,S,PK-1      ,10,0,0,0,0,0,0,0,0,0,0,2,20,8,80,0,0,9,90,1,10,0,0,0,0,23,67.65,13,38.24,0,0,N<10,,,0,0,
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,2793,Columbia Ridge Elementary,P,K-4       ,476,0,0,0,0,1,0.21,1,0.21,1,0.21,180,37.82,286,60.08,8,1.68,244,51.26,232,48.74,27,5.67,101,21.22,43,9.03,338,71.01,9,1.89,N<10,,15,12.9,18,58.06
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,2920,Ephrata High School,P,9-12      ,713,2,0.28,7,0.98,0,0,7,0.98,1,0.14,210,29.45,480,67.32,13,1.82,359,50.35,354,49.65,17,2.43,40,5.71,63,8.99,304,43.37,25,3.57,N<10,,17,13,29,69.05
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,3373,Ephrata Middle School,P,7-8       ,376,0,0,3,0.8,0,0,3,0.8,1,0.27,93,24.73,272,72.34,7,1.86,188,50,188,50,11,2.96,15,4.03,41,11.02,187,50.27,17,4.57,N<10,,15,15.5,16,64
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,3092,Grant Elementary,P,K-4       ,455,1,0.22,0,0,0,0,0,0,3,0.66,135,29.67,308,67.69,8,1.76,248,54.51,207,45.49,9,1.95,57,12.34,76,16.45,245,53.03,6,1.3,N<10,,16,12.8,18,62.07
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,2695,Parkway School,P,5-6       ,322,1,0.31,3,0.93,0,0,3,0.93,4,1.24,103,31.99,200,62.11,11,3.42,155,48.14,167,51.86,15,4.73,29,9.15,26,8.2,188,59.31,12,3.79,N<10,,14,15.3,16,69.57
2015-16,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,1971,Sage Hills High School,A,8-12      ,50,0,0,0,0,0,0,0,0,1,2,19,38,28,56,2,4,33,66,17,34,4,7.27,5,9.09,9,16.36,47,85.45,5,9.09,N<10,,10,11.8,4,80
2015-16,Capital Region ESD 113,21,Lewis,21036,Evaline School District,2355,Evaline Elementary School,P,K-6       ,50,0,0,0,0,0,0,0,0,0,0,12,24,36,72,2,4,26,52,24,48,0,0,1,2.13,11,23.4,24,51.06,0,0,N<10,,17,4,1,33.33
2015-16,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3407,Cascade High School,P,9-12      ,1839,17,0.92,230,12.51,18,0.98,248,13.49,89,4.84,351,19.09,1047,56.93,87,4.73,985,53.56,854,46.44,4,0.22,103,5.78,172,9.65,752,42.20,102,5.72,N<10,,22,15.5,56,65.88
2015-16,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4382,Cedar Wood Elementary,P,PK-5      ,685,1,0.15,199,29.05,3,0.44,202,29.49,13,1.9,57,8.32,359,52.41,53,7.74,349,50.95,336,49.05,0,0,75,10.68,56,7.98,86,12.25,8,1.14,N<10,,19,15.2,25,67.57
2015-16,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3752,Eisenhower Middle School,P,6-8       ,838,9,1.07,110,13.13,10,1.19,120,14.32,42,5.01,169,20.17,452,53.94,46,5.49,396,47.26,442,52.74,3,0.36,67,7.98,90,10.71,344,40.95,25,2.98,N<10,,21,14.9,24,60
2015-16,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3184,Emerson Elementary School,P,PK-5      ,617,1,0.16,73,11.83,5,0.81,78,12.64,31,5.02,226,36.63,238,38.57,43,6.97,302,48.95,315,51.05,2,0.32,216,34.45,88,14.04,430,68.58,0,0,N<10,,18,15,13,38.24
