SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,2834,A J West Elementary,P,PK-6      ,407,11,2.7,4,0.98,0,0,4,0.98,2,0.49,167,41.03,194,47.67,29,7.13,206,50.61,201,49.39,2,0.5,80,19.9,82,20.4,290,72.14,9,2.24,N<10,,13,14.6,24,77.42
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,3216,Central Park Elementary,P,K-6       ,158,1,0.63,3,1.9,0,0,3,1.9,1,0.63,25,15.82,115,72.78,13,8.23,85,53.8,73,46.2,0,0,10,6.13,18,11.04,78,47.85,4,2.45,N<10,,11,20.4,12,85.71
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,3857,Harbor High School,P,9-12      ,136,7,5.15,2,1.47,1,0.74,3,2.21,2,1.47,42,30.88,74,54.41,8,5.88,62,45.59,74,54.41,2,1.65,10,8.26,17,14.05,93,76.86,4,3.31,N<10,,14,13.8,6,60
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,3154,Hopkins Elementary,P,PK-PK     ,58,0,0,0,0,1,1.72,1,1.72,0,0,17,29.31,34,58.62,6,10.34,32,55.17,26,44.83,0,0,0,0,83,100,60,72.29,0,0,10,12.05,8,18.4,6,85.71
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,3476,J M Weatherwax High School,P,9-12      ,899,39,4.34,27,3,6,0.67,33,3.67,9,1,236,26.25,551,61.29,31,3.45,463,51.5,436,48.5,22,2.5,65,7.39,129,14.68,492,55.97,33,3.75,10,1.14,16,13.5,33,57.89
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,2449,McDermoth Elementary,P,K-6       ,381,7,1.84,2,0.52,0,0,2,0.52,1,0.26,128,33.6,205,53.81,38,9.97,187,49.08,194,50.92,9,2.2,74,18.09,71,17.36,272,66.50,4,0.98,N<10,,14,11.7,11,40.74
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,2305,Miller Junior High,P,7-8       ,478,30,6.28,13,2.72,0,0,13,2.72,7,1.46,131,27.41,273,57.11,24,5.02,225,47.07,253,52.93,8,1.68,25,5.25,64,13.45,333,69.96,12,2.52,12,2.52,17,13.6,18,64.29
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,2763,Robert Gray Elementary,P,PK-6      ,345,8,2.32,2,0.58,1,0.29,3,0.87,1,0.29,141,40.87,166,48.12,26,7.54,165,47.83,180,52.17,21,6.23,72,21.36,50,14.84,254,75.37,4,1.19,11,3.26,13,17.5,20,76.92
2016-17,Capital Region ESD 113,14,Grays Harbor,14005,Aberdeen School District,2971,Stevens Elementary School,P,PK-6      ,497,17,3.42,15,3.02,0,0,15,3.02,6,1.21,174,35.01,244,49.09,41,8.25,263,52.92,234,47.08,12,2.31,105,20.23,98,18.88,363,69.94,3,0.58,13,2.5,15,14.7,19,57.58
2016-17,Capital Region ESD 113,21,Lewis,21226,Adna School District,2227,Adna Elementary School,P,PK-5      ,273,5,1.83,1,0.37,0,0,1,0.37,3,1.1,20,7.33,243,89.01,1,0.37,143,52.38,130,47.62,0,0,0,0,35,13.01,66,24.54,0,0,N<10,,16,11.4,10,58.82
2016-17,Capital Region ESD 113,21,Lewis,21226,Adna School District,2441,Adna Middle/High School,P,6-12      ,372,1,0.27,3,0.81,0,0,3,0.81,0,0,24,6.45,331,88.98,13,3.49,198,53.23,174,46.77,0,0,0,0,28,7.49,90,24.06,14,3.74,N<10,,16,18.5,19,82.61
2016-17,Educational Service District 101,22,Lincoln,22017,Almira School District,2860,Almira Elementary School,P,K-8       ,109,0,0,0,0,0,0,0,0,1,0.92,7,6.42,98,89.91,3,2.75,49,44.95,60,55.05,0,0,0,0,12,10.81,39,35.14,1,0.9,N<10,,9,20.5,11,91.67
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,2467,Anacortes High School,P,9-12      ,776,9,1.16,39,5.03,2,0.26,41,5.28,6,0.77,69,8.89,635,81.83,16,2.06,403,51.93,373,48.07,3,0.4,5,0.67,47,6.3,154,20.64,26,3.49,N<10,,18,17.3,31,73.81
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,2707,Anacortes Middle School,P,7-8       ,425,2,0.47,14,3.29,0,0,14,3.29,8,1.88,44,10.35,344,80.94,13,3.06,212,49.88,213,50.12,1,0.24,5,1.18,40,9.41,110,25.88,32,7.53,N<10,,19,16.1,20,90.91
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,5176,Cap Sante High School,A,9-12      ,67,1,1.49,0,0,1,1.49,1,1.49,2,2.99,9,13.43,53,79.1,1,1.49,29,43.28,38,56.72,1,1.41,1,1.41,3,4.23,39,54.93,5,7.04,N<10,,34,14.1,2,100
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,3182,Fidalgo Elementary,P,K-6       ,448,2,0.45,16,3.57,0,0,16,3.57,2,0.45,48,10.71,367,81.92,13,2.9,226,50.45,222,49.55,0,0,10,2.24,57,12.78,126,28.25,13,2.91,N<10,,18,13.7,18,72
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,3252,Island View Elementary,P,K-6       ,492,4,0.81,10,2.03,0,0,10,2.03,5,1.02,62,12.6,399,81.1,12,2.44,251,51.02,241,48.98,3,0.61,24,4.85,50,10.1,163,32.93,15,3.03,N<10,,18,14.4,21,75
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,3057,Mount Erie Elementary,P,K-6       ,480,2,0.42,16,3.33,1,0.21,17,3.54,4,0.83,38,7.92,402,83.75,17,3.54,239,49.79,241,50.21,1,0.21,15,3.16,44,9.28,113,23.84,12,2.53,N<10,,18,12.8,22,84.62
2016-17,Northwest Educational Service District 189,29,Skagit,29103,Anacortes School District,3404,Whitney Elementary Anacortes,P,PK-K      ,137,2,1.46,3,2.19,0,0,3,2.19,1,0.73,20,14.6,111,81.02,0,0,80,58.39,57,41.61,0,0,7,4.49,72,46.15,33,21.15,1,0.64,N<10,,15,15,7,77.78
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,2523,Arlington High School,P,9-12      ,1622,19,1.17,35,2.16,12,0.74,47,2.9,22,1.36,173,10.67,1307,80.58,54,3.33,820,50.55,802,49.45,9,0.57,23,1.47,145,9.26,387,24.71,59,3.77,13,0.83,21,16.3,67,84.81
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,2277,Arlington Special Educ School,P,PK-12     ,44,1,2.27,0,0,0,0,0,0,0,0,5,11.36,38,86.36,0,0,28,63.64,16,36.36,0,0,0,0,49,98,19,38.00,0,0,N<10,,,0,0,
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,4327,Eagle Creek Elementary,P,K-5       ,598,8,1.34,2,0.33,0,0,2,0.33,1,0.17,129,21.57,419,70.07,39,6.52,318,53.18,280,46.82,11,1.74,80,12.68,95,15.06,277,43.90,14,2.22,11,1.74,17,11.1,26,74.29
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,5010,Haller Middle School,P,6-8       ,679,10,1.47,17,2.5,4,0.59,21,3.09,9,1.33,102,15.02,495,72.9,42,6.19,344,50.66,335,49.34,4,0.59,26,3.85,72,10.65,166,24.56,28,4.14,N<10,,21,16.4,27,81.82
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,4436,Kent Prairie Elementary,P,K-5       ,621,4,0.64,4,0.64,1,0.16,5,0.81,1,0.16,70,11.27,475,76.49,66,10.63,332,53.46,289,46.54,0,0,27,4.27,81,12.82,231,36.55,6,0.95,N<10,,17,14.9,20,54.05
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,4573,Pioneer Elementary,P,K-5       ,578,6,1.04,5,0.87,0,0,5,0.87,5,0.87,90,15.57,416,71.97,56,9.69,279,48.27,299,51.73,6,1.02,38,6.48,69,11.77,159,27.13,13,2.22,N<10,,17,13.9,22,64.71
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,3124,Post Middle School,P,6-8       ,595,7,1.18,12,2.02,0,0,12,2.02,4,0.67,58,9.75,482,81.01,32,5.38,324,54.45,271,45.55,7,1.18,21,3.54,72,12.12,215,36.20,21,3.54,N<10,,18,16,27,79.41
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,4154,Presidents Elementary,P,PK-5      ,535,5,0.93,3,0.56,0,0,3,0.56,2,0.37,75,14.02,408,76.26,42,7.85,295,55.14,240,44.86,3,0.53,16,2.85,107,19.07,197,35.12,4,0.71,N<10,,17,13.3,20,62.5
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,1714,Stillaguamish School,A,K-12      ,138,2,1.45,1,0.72,0,0,1,0.72,6,4.35,11,7.97,113,81.88,5,3.62,68,49.28,70,50.72,1,0.64,0,0,5,3.18,42,26.75,12,7.64,N<10,,23,8.3,2,33.33
2016-17,Northwest Educational Service District 189,31,Snohomish,31016,Arlington School District,4287,Weston High School,A,9-12      ,117,0,0,1,0.85,1,0.85,2,1.71,2,1.71,12,10.26,99,84.62,2,1.71,67,57.26,50,42.74,0,0,1,0.83,24,20,57,47.50,8,6.67,N<10,,9,9,9,69.23
2016-17,Educational Service District 123,02,Asotin,02420,Asotin-Anatone School District,2507,Asotin Elementary,P,PK-5      ,283,1,0.35,3,1.06,0,0,3,1.06,1,0.35,13,4.59,254,89.75,11,3.89,142,50.18,141,49.82,0,0,0,0,41,14.64,93,33.21,3,1.07,N<10,,13,14.8,11,52.38
2016-17,Educational Service District 123,02,Asotin,02420,Asotin-Anatone School District,2434,Asotin Jr Sr High,P,6-12      ,382,3,0.79,4,1.05,0,0,4,1.05,0,0,26,6.81,324,84.82,25,6.54,186,48.69,196,51.31,0,0,0,0,40,10.7,92,24.60,9,2.41,N<10,,16,15.2,16,66.67
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3825,Alpac Elementary School,P,PK-5      ,578,1,0.17,55,9.52,12,2.08,67,11.59,19,3.29,163,28.2,251,43.43,77,13.32,296,51.21,282,48.79,1,0.17,149,24.59,79,13.04,340,56.11,8,1.32,N<10,,14,12.1,27,67.5
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,5082,Arthur Jacobsen Elementary,P,K-5       ,575,0,0,82,14.26,2,0.35,84,14.61,37,6.43,130,22.61,271,47.13,53,9.22,279,48.52,296,51.48,0,0,159,26.72,54,9.08,282,47.39,7,1.18,N<10,,15,9.2,29,74.36
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,5037,Auburn Mountainview High School,P,9-12      ,1517,13,0.86,164,10.81,25,1.65,189,12.46,151,9.95,247,16.28,806,53.13,111,7.32,737,48.58,780,51.42,0,0,102,6.83,106,7.1,571,38.25,75,5.02,N<10,,21,14.9,48,64.86
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,4474,Auburn Riverside High School,P,9-12      ,1639,7,0.43,174,10.62,41,2.5,215,13.12,85,5.19,425,25.93,792,48.32,115,7.02,780,47.59,859,52.41,2,0.13,110,6.92,109,6.86,545,34.30,55,3.46,N<10,,21,17.6,57,72.15
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,2795,Auburn Senior High School,P,9-12      ,1696,46,2.71,105,6.19,88,5.19,193,11.38,149,8.79,507,29.89,665,39.21,136,8.02,900,53.07,796,46.93,7,0.44,163,10.14,240,14.93,927,57.65,60,3.73,12,0.75,18,15.7,65,68.42
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,2394,Cascade Middle School,P,6-8       ,726,3,0.41,66,9.09,30,4.13,96,13.22,78,10.74,182,25.07,311,42.84,56,7.71,359,49.45,367,50.55,1,0.14,108,14.79,96,13.15,405,55.48,12,1.64,N<10,,17,11.4,28,63.64
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3439,Chinook Elementary School,P,PK-5      ,505,62,12.28,17,3.37,26,5.15,43,8.51,35,6.93,203,40.2,107,21.19,55,10.89,282,55.84,223,44.16,3,0.57,135,25.57,110,20.83,367,69.51,1,0.19,11,2.08,15,8.9,24,70.59
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,2932,Dick Scobee Elementary School,P,PK-5      ,533,1,0.19,29,5.44,25,4.69,54,10.13,52,9.76,160,30.02,195,36.59,71,13.32,266,49.91,267,50.09,1,0.18,144,26.42,102,18.72,392,71.93,12,2.2,N<10,,13,9.6,28,70
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3745,Evergreen Heights Elementary,P,K-5       ,507,0,0,83,16.37,14,2.76,97,19.13,46,9.07,99,19.53,189,37.28,76,14.99,255,50.3,252,49.7,0,0,119,23.71,46,9.16,238,47.41,10,1.99,N<10,,15,11.8,22,64.71
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3669,Gildo Rey Elementary School,P,PK-5      ,617,2,0.32,28,4.54,38,6.16,66,10.7,21,3.4,349,56.56,126,20.42,53,8.59,317,51.38,300,48.62,0,0,251,40.55,66,10.66,460,74.31,3,0.48,N<10,,15,10.9,30,71.43
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,4347,Hazelwood Elementary School,P,K-5       ,560,7,1.25,40,7.14,10,1.79,50,8.93,18,3.21,169,30.18,268,47.86,48,8.57,287,51.25,273,48.75,0,0,135,23.64,49,8.58,261,45.71,14,2.45,N<10,,17,16.9,24,72.73
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,4417,Ilalko Elementary School,P,K-5       ,607,3,0.49,61,10.05,21,3.46,82,13.51,23,3.79,195,32.13,215,35.42,89,14.66,295,48.6,312,51.4,0,0,175,28.27,57,9.21,328,52.99,7,1.13,N<10,,17,16.1,27,77.14
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,4120,Lake View Elementary School,P,PK-5      ,423,2,0.47,10,2.36,1,0.24,11,2.6,5,1.18,69,16.31,295,69.74,41,9.69,225,53.19,198,46.81,0,0,41,9.67,84,19.81,160,37.74,6,1.42,N<10,,15,13.7,24,82.76
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,5051,Lakeland Hills Elementary,P,K-5       ,725,7,0.97,88,12.14,2,0.28,90,12.41,39,5.38,141,19.45,355,48.97,93,12.83,376,51.86,349,48.14,0,0,101,13.89,50,6.88,152,20.91,16,2.2,N<10,,16,14.7,34,77.27
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3525,Lea Hill Elementary School,P,PK-5      ,452,2,0.44,45,9.96,13,2.88,58,12.83,83,18.36,70,15.49,175,38.72,64,14.16,226,50,226,50,0,0,102,21.03,104,21.44,285,58.76,5,1.03,N<10,,15,12.3,16,53.33
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,4462,Mt Baker Middle School,P,6-8       ,1002,6,0.6,107,10.68,33,3.29,140,13.97,62,6.19,330,32.93,386,38.52,78,7.78,515,51.4,487,48.6,0,0,126,12.78,71,7.2,474,48.07,10,1.01,N<10,,19,18.1,41,78.85
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3169,Olympic Middle School,P,6-8       ,765,29,3.79,44,5.75,45,5.88,89,11.63,57,7.45,270,35.29,250,32.68,70,9.15,409,53.46,356,46.54,2,0.26,161,21.27,99,13.08,530,70.01,14,1.85,10,1.32,15,12.4,33,66
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,3227,Pioneer Elementary School,P,PK-5      ,499,0,0,15,3.01,45,9.02,60,12.02,15,3.01,314,62.93,78,15.63,32,6.41,270,54.11,229,45.89,1,0.21,281,58.79,45,9.41,413,86.40,3,0.63,N<10,,15,8.8,13,38.24
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,4385,Rainier Middle School,P,6-8       ,899,7,0.78,100,11.12,10,1.11,110,12.24,74,8.23,183,20.36,463,51.5,62,6.9,463,51.5,436,48.5,1,0.11,88,9.59,95,10.35,414,45.10,29,3.16,N<10,,21,17.6,22,51.16
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,1915,Special Ed School,S,PK-12     ,106,4,3.77,3,2.83,1,0.94,4,3.77,10,9.43,31,29.25,50,47.17,7,6.6,64,60.38,42,39.62,0,0,0,0,125,96.15,34,26.15,0,0,17,13.08,27,17.3,3,75
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,2659,Terminal Park Elementary School,P,K-5       ,481,1,0.21,27,5.61,47,9.77,74,15.38,53,11.02,117,24.32,165,34.3,71,14.76,240,49.9,241,50.1,0,0,138,29.61,73,15.67,329,70.60,6,1.29,N<10,,16,14.8,18,58.06
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,2326,Washington Elementary School,P,K-5       ,523,1,0.19,18,3.44,38,7.27,56,10.71,41,7.84,196,37.48,149,28.49,80,15.3,266,50.86,257,49.14,1,0.19,139,25.79,67,12.43,390,72.36,9,1.67,N<10,,13,11.2,28,71.79
2016-17,Puget Sound Educational Service District 121,17,King,17408,Auburn School District,2702,West Auburn Senior High School,A,9-12      ,199,7,3.52,5,2.51,8,4.02,13,6.53,15,7.54,51,25.63,87,43.72,26,13.07,96,48.24,103,51.76,2,0.75,9,3.37,32,11.99,139,52.06,20,7.49,N<10,,10,12.3,11,57.89
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,2395,Bainbridge High School,P,9-12      ,1306,8,0.61,48,3.68,0,0,48,3.68,5,0.38,88,6.74,1039,79.56,118,9.04,668,51.15,638,48.85,0,0,10,0.77,73,5.63,78,6.02,124,9.57,N<10,,18,14,63,85.14
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,1939,Bainbridge Special Education Services,S,PK-12     ,22,1,4.55,0,0,0,0,0,0,0,0,2,9.09,16,72.73,3,13.64,16,72.73,6,27.27,0,0,0,0,28,100,0,0.00,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,3552,Capt Johnston Blakely Elem Sch,P,K-4       ,342,5,1.46,7,2.05,0,0,7,2.05,1,0.29,11,3.22,290,84.8,28,8.19,187,54.68,155,45.32,0,0,4,1.16,55,15.9,16,4.62,17,4.91,N<10,,15,14.9,18,78.26
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,3043,Capt. Charles Wilkes Elem School,P,PK-4      ,394,0,0,8,2.03,0,0,8,2.03,1,0.25,22,5.58,336,85.28,27,6.85,214,54.31,180,45.69,0,0,7,1.74,77,19.11,17,4.22,10,2.48,N<10,,15,14.2,20,74.07
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,1935,Eagle Harbor High School,A,9-12      ,113,0,0,6,5.31,0,0,6,5.31,0,0,9,7.96,94,83.19,4,3.54,65,57.52,48,42.48,0,0,0,0,25,21.74,9,7.83,35,30.43,N<10,,13,14.3,6,66.67
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,1841,Mosaic Home Education Partnership,A,K-8       ,54,0,0,1,1.85,0,0,1,1.85,1,1.85,6,11.11,41,75.93,5,9.26,29,53.7,25,46.3,0,0,0,0,10,20.83,7,14.58,1,2.08,N<10,,6,15.2,5,55.56
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,1699,Odyssey Multiage Program,P,1-8       ,125,0,0,2,1.6,0,0,2,1.6,2,1.6,2,1.6,111,88.8,8,6.4,66,52.8,59,47.2,0,0,1,0.81,19,15.45,5,4.07,9,7.32,N<10,,7,16.2,13,76.47
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,4062,Ordway Elementary,P,PK-4      ,374,1,0.27,9,2.41,2,0.53,11,2.94,3,0.8,48,12.83,274,73.26,37,9.89,187,50,187,50,0,0,9,2.32,85,21.91,46,11.86,2,0.52,N<10,,12,15.7,29,93.55
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,4542,Sakai Intermediate,P,5-6       ,549,3,0.55,22,4.01,0,0,22,4.01,4,0.73,44,8.01,427,77.78,49,8.93,295,53.73,254,46.27,0,0,2,0.37,61,11.28,41,7.58,29,5.36,N<10,,14,14.8,30,78.95
2016-17,Puget Sound Educational Service District 121,18,Kitsap,18303,Bainbridge Island School District,4505,Woodward Middle School,P,7-8       ,604,3,0.5,21,3.48,1,0.17,22,3.64,3,0.5,57,9.44,473,78.31,46,7.62,301,49.83,303,50.17,0,0,9,1.5,57,9.5,46,7.67,51,8.5,N<10,,18,13.7,23,67.65
2016-17,Office of Superintendent of Public Instruction,27,Pierce,27931,Bates Technical College,5431,Bates Technical College - Open Doors,R,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Office of Superintendent of Public Instruction,27,Pierce,27931,Bates Technical College,5950,Bates Technical High School,P,9-12      ,270,6,2.22,9,3.33,5,1.85,14,5.19,31,11.48,22,8.15,183,67.78,14,5.19,209,77.41,61,22.59,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,2671,Amboy Middle School,P,5-8       ,579,4,0.69,3,0.52,0,0,3,0.52,1,0.17,11,1.9,549,94.82,11,1.9,297,51.3,282,48.7,0,0,4,0.69,84,14.56,168,29.12,25,4.33,N<10,,15,13.8,30,78.95
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,2415,Battle Ground High School,P,9-12      ,2189,5,0.23,21,0.96,6,0.27,27,1.23,11,0.5,176,8.04,1873,85.56,97,4.43,1157,52.86,1032,47.14,0,0,54,2.55,283,13.39,548,25.92,83,3.93,N<10,,20,14.3,72,66.06
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,1836,CAM Academy,A,3-12      ,556,0,0,14,2.52,0,0,14,2.52,0,0,26,4.68,490,88.13,26,4.68,263,47.3,293,52.7,0,0,9,1.67,6,1.12,74,13.75,10,1.86,N<10,,23,17.9,19,79.17
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,4352,Captain Strong,P,PK-4      ,715,1,0.14,4,0.56,2,0.28,6,0.84,1,0.14,70,9.79,598,83.64,39,5.45,396,55.38,319,44.62,1,0.14,55,7.48,131,17.82,272,37.01,7,0.95,13,1.77,15,12.5,36,73.47
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,5133,Chief Umtuch Middle,P,5-8       ,580,1,0.17,5,0.86,0,0,5,0.86,2,0.34,68,11.72,477,82.24,27,4.66,315,54.31,265,45.69,2,0.34,30,5.17,76,13.1,208,35.86,20,3.45,N<10,,15,14.4,26,66.67
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,5089,Daybreak Middle,P,5-8       ,481,2,0.42,4,0.83,4,0.83,8,1.66,4,0.83,43,8.94,403,83.78,21,4.37,250,51.98,231,48.02,0,0,30,6.28,97,20.29,174,36.40,19,3.97,N<10,,12,12.6,26,66.67
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,5090,Daybreak Primary,P,PK-4      ,514,0,0,6,1.17,3,0.58,9,1.75,10,1.95,45,8.75,428,83.27,22,4.28,283,55.06,231,44.94,0,0,63,11.89,102,19.25,219,41.32,6,1.13,N<10,,12,13.1,31,72.09
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,3018,Glenwood Heights Primary,P,PK-4      ,723,1,0.14,39,5.39,4,0.55,43,5.95,5,0.69,79,10.93,566,78.28,29,4.01,374,51.73,349,48.27,0,0,152,20.43,106,14.25,287,38.58,11,1.48,N<10,,14,11.1,34,66.67
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,1875,Homelink River,A,K-12      ,957,8,0.84,14,1.46,0,0,14,1.46,8,0.84,56,5.85,807,84.33,64,6.69,446,46.6,511,53.4,2,0.2,43,4.28,42,4.18,226,22.51,40,3.98,N<10,,18,11.5,37,68.52
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,3545,Laurin Middle School,P,5-8       ,625,2,0.32,32,5.12,4,0.64,36,5.76,4,0.64,63,10.08,484,77.44,36,5.76,316,50.56,309,49.44,0,0,60,9.33,90,14,232,36.08,18,2.8,N<10,,15,13.2,35,83.33
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,5291,Maple Grove K-8,P,PK-8      ,490,1,0.2,10,2.04,3,0.61,13,2.65,2,0.41,51,10.41,398,81.22,25,5.1,261,53.27,229,46.73,0,0,72,14.34,94,18.73,228,45.42,9,1.79,10,1.99,10,11.2,33,70.21
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,5360,Open Doors Battle Ground,R,9-12      ,20,0,0,0,0,1,5,1,5,1,5,0,0,17,85,1,5,11,55,9,45,0,0,0,0,1,14.29,3,42.86,0,0,N<10,,,0,0,
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,3997,Pleasant Valley Middle,P,5-8       ,511,3,0.59,32,6.26,5,0.98,37,7.24,5,0.98,84,16.44,347,67.91,35,6.85,260,50.88,251,49.12,2,0.38,28,5.31,76,14.42,171,32.45,17,3.23,N<10,,14,15.4,28,75.68
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,3996,Pleasant Valley Primary,P,PK-4      ,596,2,0.34,28,4.7,11,1.85,39,6.54,10,1.68,71,11.91,429,71.98,45,7.55,302,50.67,294,49.33,0,0,105,17.27,84,13.82,232,38.16,5,0.82,N<10,,17,12.5,29,80.56
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,4104,Prairie High School,P,9-12      ,1556,11,0.71,68,4.37,6,0.39,74,4.76,11,0.71,206,13.24,1163,74.74,91,5.85,809,51.99,747,48.01,0,0,59,3.88,156,10.26,409,26.91,78,5.13,N<10,,19,12.6,53,65.43
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,4108,Preschool Infant Other,S,PK-12     ,37,0,0,0,0,0,0,0,0,0,0,3,8.11,34,91.89,0,0,20,54.05,17,45.95,0,0,0,0,68,100,27,39.71,0,0,N<10,,,0,0,
2016-17,Educational Service District 112,06,Clark,06119,Battle Ground School District,4450,Summit View High School,A,7-12      ,349,1,0.29,1,0.29,1,0.29,2,0.57,2,0.57,17,4.87,320,91.69,7,2.01,151,43.27,198,56.73,0,0,7,1.91,15,4.09,164,44.69,18,4.9,N<10,,23,17.9,12,80
