SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3254,Mountlake Terrace Elementary,P,K-6       ,402,1,0.25,38,9.45,10,2.49,48,11.94,16,3.98,112,27.86,180,44.78,45,11.19,221,54.98,181,45.02,0,0,78,19.7,66,16.67,166,41.92,23,5.81,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3303,Mountlake Terrace High School,P,9-12      ,1363,5,0.37,151,11.08,12,0.88,163,11.96,69,5.06,222,16.29,757,55.54,147,10.79,726,53.26,637,46.74,0,0,66,5.04,121,9.24,333,25.42,143,10.92,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3608,Oak Heights Elementary,P,K-6       ,625,1,0.16,95,15.2,2,0.32,97,15.52,40,6.4,130,20.8,294,47.04,63,10.08,294,47.04,331,52.96,0,0,150,23.62,58,9.13,232,36.54,28,4.41,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3854,Scriber Lake High School,A,9-12      ,244,1,0.41,12,4.92,2,0.82,14,5.74,15,6.15,54,22.13,141,57.79,19,7.79,127,52.05,117,47.95,0,0,12,4.65,108,41.86,124,48.06,19,7.36,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3461,Seaview Elementary,P,K-6       ,400,0,0,20,5,0,0,20,5,12,3,54,13.5,252,63,62,15.5,221,55.25,179,44.75,0,0,30,7.52,71,17.79,86,21.55,24,6.02,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3605,Sherwood Elementary,P,K-6       ,533,3,0.56,25,4.69,1,0.19,26,4.88,23,4.32,87,16.32,325,60.98,69,12.95,260,48.78,273,51.22,0,0,53,10.02,69,13.04,127,24.01,25,4.73,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3410,Spruce Elementary,P,K-6       ,542,2,0.37,83,15.31,11,2.03,94,17.34,79,14.58,138,25.46,172,31.73,57,10.52,287,52.95,255,47.05,0,0,167,30.47,55,10.04,297,54.20,25,4.56,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,2888,Terrace Park Elementary,P,K-6       ,325,1,0.31,30,9.23,6,1.85,36,11.08,23,7.08,68,20.92,157,48.31,40,12.31,166,51.08,159,48.92,0,0,44,14.43,42,13.77,104,34.10,12,3.93,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,1558,Unassigned School,S,PK-9      ,55,2,3.64,2,3.64,0,0,2,3.64,0,0,14,25.45,32,58.18,5,9.09,35,63.64,20,36.36,0,0,0,0,58,86.57,6,8.96,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31015,Edmonds School District,3186,Westgate Elementary,P,K-6       ,505,2,0.4,39,7.72,8,1.58,47,9.31,36,7.13,81,16.04,269,53.27,70,13.86,259,51.29,246,48.71,1,0.2,83,16.47,78,15.48,160,31.75,11,2.18,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,32,Spokane,32801,Educational Service District 101,5434,NEWESD 101 Open Doors,R,11-12     ,128,11,8.59,1,0.78,0,0,1,0.78,13,10.16,15,11.72,84,65.63,4,3.13,72,56.25,56,43.75,0,0,0,0,0,0,13,6.47,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,32,Spokane,32801,Educational Service District 101,3507,Structural Alt Confinement School,A,8-12      ,20,0,0,0,0,0,0,0,0,4,20,0,0,16,80,0,0,10,50,10,50,0,0,0,0,0,0,31,86.11,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,06,Clark,06801,Educational Service District 112,5398,ESD 112 Open Doors Reengagement,R,9-12      ,111,1,0.9,1,0.9,1,0.9,2,1.8,2,1.8,16,14.41,80,72.07,10,9.01,67,60.36,44,39.64,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,11,Franklin,11801,Educational Service District 123,5403,Ugrad – ESD123 Re-Engagement Program,R,9-12      ,30,1,3.33,0,0,0,0,0,0,1,3.33,15,50,13,43.33,0,0,18,60,12,40,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,1924,Ellensburg Developmental Preschool,S,PK-PK     ,85,0,0,0,0,0,0,0,0,1,1.18,28,32.94,53,62.35,3,3.53,53,62.35,32,37.65,0,0,0,0,106,100,1,0.94,0,0,N<10,,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,2996,Ellensburg High School,P,9-12      ,997,6,0.6,15,1.5,2,0.2,17,1.71,9,0.9,163,16.35,777,77.93,25,2.51,491,49.25,506,50.75,14,1.42,52,5.28,94,9.54,327,33.20,44,4.47,N<10,,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,5097,K-12 Ellensburg Learning Center,A,PK-12     ,20,0,0,1,5,0,0,1,5,0,0,2,10,15,75,2,10,8,40,12,60,0,0,2,10.53,2,10.53,6,31.58,1,5.26,N<10,,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,2741,Lincoln Elementary,P,K-5       ,520,8,1.54,12,2.31,3,0.58,15,2.88,4,0.77,100,19.23,392,75.38,1,0.19,267,51.35,253,48.65,6,1.16,57,11.03,56,10.83,187,36.17,2,0.39,N<10,,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,2453,Morgan Middle School,P,6-8       ,724,9,1.24,11,1.52,2,0.28,13,1.8,10,1.38,132,18.23,543,75,17,2.35,370,51.1,354,48.9,8,1.13,31,4.38,87,12.29,276,38.98,32,4.52,N<10,,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,3596,Mt. Stuart Elementary,P,K-5       ,493,9,1.83,10,2.03,0,0,10,2.03,10,2.03,125,25.35,338,68.56,1,0.2,270,54.77,223,45.23,7,1.47,71,14.95,64,13.47,302,63.58,7,1.47,20,4.21,,0,0,
2017-18,Educational Service District 105,19,Kittitas,19401,Ellensburg School District,4411,Valley View Elementary School,P,K-5       ,558,0,0,8,1.43,0,0,8,1.43,3,0.54,89,15.95,431,77.24,27,4.84,293,52.51,265,47.49,3,0.54,41,7.32,90,16.07,201,35.89,2,0.36,N<10,,,0,0,
2017-18,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,1629,East Grays Harbor High School,A,9-12      ,25,1,4,0,0,0,0,0,0,0,0,4,16,18,72,2,8,13,52,12,48,0,0,0,0,1,4.35,18,78.26,1,4.35,N<10,,,0,0,
2017-18,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,5416,East Grays Harbor Open Doors,R,9-12      ,26,0,0,0,0,0,0,0,0,0,0,4,15.38,21,80.77,1,3.85,13,50,13,50,0,0,0,0,2,7.69,19,73.08,2,7.69,N<10,,,0,0,
2017-18,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,3217,Elma Elementary School,P,PK-5      ,646,7,1.08,5,0.77,0,0,5,0.77,4,0.62,156,24.15,422,65.33,52,8.05,335,51.86,311,48.14,25,3.7,93,13.78,145,21.48,514,76.15,11,1.63,21,3.11,,0,0,
2017-18,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,2137,Elma High School,P,9-12      ,470,3,0.64,3,0.64,0,0,3,0.64,0,0,75,15.96,345,73.4,44,9.36,238,50.64,232,49.36,9,1.98,13,2.86,74,16.26,324,71.21,31,6.81,N<10,,,0,0,
2017-18,Capital Region ESD 113,14,Grays Harbor,14068,Elma School District,4245,Elma Middle School,P,6-8       ,323,4,1.24,4,1.24,0,0,4,1.24,3,0.93,71,21.98,216,66.87,25,7.74,166,51.39,157,48.61,11,3.53,24,7.69,53,16.99,229,73.40,18,5.77,N<10,,,0,0,
2017-18,Educational Service District 101,38,Whitman,38308,Endicott School District,2207,Endicott/St John Elem and Middle,P,K-8       ,101,2,1.98,0,0,0,0,0,0,0,0,8,7.92,87,86.14,4,3.96,61,60.4,40,39.6,0,0,2,2.04,8,8.16,60,61.22,0,0,N<10,,,0,0,
2017-18,North Central Educational Service District 171,04,Chelan,04127,Entiat School District,3317,Entiat Middle and High School,P,6-12      ,172,2,1.16,5,2.91,1,0.58,6,3.49,0,0,63,36.63,95,55.23,6,3.49,89,51.74,83,48.26,12,7.23,19,11.45,16,9.64,88,53.01,3,1.81,N<10,,,0,0,
2017-18,North Central Educational Service District 171,04,Chelan,04127,Entiat School District,2688,Paul Rumburg Elementary,P,PK-5      ,154,0,0,3,1.95,0,0,3,1.95,0,0,59,38.31,92,59.74,0,0,89,57.79,65,42.21,2,1.36,22,14.97,16,10.88,93,63.27,1,0.68,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3430,Black Diamond Elementary,P,K-5       ,293,2,0.68,3,1.02,2,0.68,5,1.71,0,0,47,16.04,213,72.7,26,8.87,146,49.83,147,50.17,0,0,29,9.97,47,16.15,92,31.62,2,0.69,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,2980,Byron Kibler Elementary School,P,K-5       ,486,1,0.21,2,0.41,1,0.21,3,0.62,0,0,90,18.52,375,77.16,17,3.5,260,53.5,226,46.5,0,0,36,7.3,122,24.75,186,37.73,4,0.81,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,4210,Enumclaw Middle School,P,6-8       ,476,3,0.63,4,0.84,3,0.63,7,1.47,2,0.42,64,13.45,385,80.88,15,3.15,235,49.37,241,50.63,0,0,23,4.89,93,19.79,156,33.19,17,3.62,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3330,Enumclaw Sr High School,P,9-12      ,1310,22,1.68,7,0.53,2,0.15,9,0.69,6,0.46,166,12.67,1055,80.53,52,3.97,702,53.59,608,46.41,0,0,43,3.39,186,14.68,308,24.31,57,4.5,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,5491,JJ Smith Elementary,P,PK-PK     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3739,Southwood Elementary School,P,PK-5      ,302,2,0.66,2,0.66,0,0,2,0.66,3,0.99,37,12.25,246,81.46,12,3.97,150,49.67,152,50.33,0,0,19,6.27,37,12.21,90,29.70,7,2.31,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,1523,Special Ed School,S,PK-12     ,35,0,0,1,2.86,0,0,1,2.86,0,0,9,25.71,22,62.86,3,8.57,23,65.71,12,34.29,0,0,0,0,42,100,18,42.86,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,4289,Sunrise Elementary,P,K-5       ,422,4,0.95,4,0.95,3,0.71,7,1.66,3,0.71,71,16.82,322,76.3,15,3.55,235,55.69,187,44.31,0,0,34,7.85,63,14.55,130,30.02,3,0.69,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,4550,Thunder Mountain Middle School,P,6-8       ,464,6,1.29,5,1.08,2,0.43,7,1.51,6,1.29,95,20.47,328,70.69,22,4.74,248,53.45,216,46.55,0,0,32,7.02,64,14.04,116,25.44,12,2.63,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17216,Enumclaw School District,3585,Westwood Elementary School,P,PK-5      ,342,3,0.88,0,0,0,0,0,0,2,0.58,54,15.79,273,79.82,10,2.92,180,52.63,162,47.37,0,0,23,6.59,54,15.47,84,24.07,6,1.72,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,4229,Beezley Springs Elementary,S,PK-1      ,35,0,0,0,0,0,0,0,0,0,0,11,31.43,24,68.57,0,0,25,71.43,10,28.57,0,0,4,6.67,52,86.67,25,41.67,0,0,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,2793,Columbia Ridge Elementary,P,K-4       ,476,0,0,1,0.21,1,0.21,2,0.42,0,0,193,40.55,273,57.35,8,1.68,244,51.26,232,48.74,32,6.71,84,17.61,45,9.43,309,64.78,8,1.68,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,2920,Ephrata High School,P,9-12      ,762,0,0,7,0.92,0,0,7,0.92,1,0.13,215,28.22,531,69.69,8,1.05,396,51.97,366,48.03,20,2.62,42,5.51,73,9.58,315,41.34,30,3.94,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,3373,Ephrata Middle School,P,7-8       ,374,1,0.27,3,0.8,0,0,3,0.8,4,1.07,110,29.41,246,65.78,10,2.67,182,48.66,192,51.34,13,3.56,30,8.22,34,9.32,190,52.05,24,6.58,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,3092,Grant Elementary,P,K-4       ,506,0,0,0,0,0,0,0,0,3,0.59,172,33.99,323,63.83,8,1.58,267,52.77,239,47.23,21,4.25,82,16.6,68,13.77,284,57.49,12,2.43,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,2695,Parkway School,P,5-6       ,400,1,0.25,2,0.5,0,0,2,0.5,1,0.25,124,31,266,66.5,6,1.5,212,53,188,47,12,3,47,11.75,32,8,211,52.75,20,5,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,1971,Sage Hills High School,A,8-12      ,49,1,2.04,0,0,0,0,0,0,0,0,16,32.65,32,65.31,0,0,25,51.02,24,48.98,3,6,3,6,6,12,34,68.00,7,14,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13165,Ephrata School District,5497,Sage Hills Open Doors,R,10-13     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.67,4,66.67,0,0,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06701,ESA 112,5467,ESA 112 Special Ed Co-Op,S,PK-12     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Capital Region ESD 113,21,Lewis,21036,Evaline School District,2355,Evaline Elementary School,P,K-6       ,58,0,0,0,0,0,0,0,0,0,0,10,17.24,43,74.14,5,8.62,36,62.07,22,37.93,3,5.26,6,10.53,12,21.05,32,56.14,3,5.26,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3407,Cascade High School,P,9-12      ,1791,16,0.89,262,14.63,28,1.56,290,16.19,85,4.75,384,21.44,925,51.65,91,5.08,968,54.05,823,45.95,1,0.06,162,9.4,204,11.83,739,42.87,63,3.65,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4382,Cedar Wood Elementary,P,PK-5      ,752,1,0.13,297,39.49,1,0.13,298,39.63,19,2.53,54,7.18,331,44.02,49,6.52,397,52.79,355,47.21,0,0,98,12.93,69,9.1,58,7.65,5,0.66,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3752,Eisenhower Middle School,P,6-8       ,913,3,0.33,123,13.47,14,1.53,137,15.01,58,6.35,183,20.04,477,52.25,55,6.02,453,49.62,460,50.38,1,0.11,90,9.84,107,11.69,398,43.50,33,3.61,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3184,Emerson Elementary School,P,PK-5      ,661,0,0,76,11.5,8,1.21,84,12.71,46,6.96,228,34.49,248,37.52,55,8.32,331,50.08,330,49.92,2,0.31,224,34.2,87,13.28,430,65.65,2,0.31,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2126,Everett High School,P,9-12      ,1432,18,1.26,100,6.98,46,3.21,146,10.2,76,5.31,305,21.3,824,57.54,63,4.4,710,49.58,722,50.42,1,0.07,120,8.9,194,14.39,617,45.77,54,4.01,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,5330,Everett Reengagement Academy,R,9-12      ,59,2,3.39,3,5.08,0,0,3,5.08,5,8.47,11,18.64,35,59.32,3,5.08,37,62.71,22,37.29,0,0,3,3.9,18,23.38,32,41.56,2,2.6,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3253,Evergreen Middle School,P,6-8       ,1058,1,0.09,92,8.7,11,1.04,103,9.74,53,5.01,295,27.88,546,51.61,60,5.67,533,50.38,525,49.62,3,0.28,151,14.26,149,14.07,591,55.81,27,2.55,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,5091,Forest View Elementary School,P,PK-5      ,773,2,0.26,236,30.53,0,0,236,30.53,16,2.07,53,6.86,418,54.08,48,6.21,396,51.23,377,48.77,0,0,129,16.62,86,11.08,51,6.57,17,2.19,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2065,Garfield Elementary School,P,PK-5      ,409,6,1.47,11,2.69,11,2.69,22,5.38,8,1.96,126,30.81,201,49.14,46,11.25,200,48.9,209,51.1,0,0,79,19.6,82,20.35,264,65.51,1,0.25,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4437,Gateway Middle School,P,6-8       ,892,2,0.22,217,24.33,2,0.22,219,24.55,25,2.8,75,8.41,496,55.61,75,8.41,455,51.01,437,48.99,0,0,25,2.78,74,8.24,92,10.24,56,6.24,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2883,Hawthorne Elementary School - Everett,P,PK-5      ,453,3,0.66,26,5.74,36,7.95,62,13.69,34,7.51,140,30.91,179,39.51,35,7.73,238,52.54,215,47.46,2,0.43,182,39.39,90,19.48,390,84.42,2,0.43,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4334,Heatherwood Middle School,P,6-8       ,1006,4,0.4,163,16.2,8,0.8,171,17,29,2.88,160,15.9,561,55.77,81,8.05,521,51.79,485,48.21,0,0,70,6.94,100,9.92,231,22.92,38,3.77,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4438,Henry M. Jackson High School,P,9-12      ,2195,7,0.32,428,19.5,6,0.27,434,19.77,75,3.42,290,13.21,1215,55.35,174,7.93,1119,50.98,1076,49.02,0,0,106,4.89,157,7.24,386,17.80,143,6.59,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2751,Jackson Elementary School,P,PK-5      ,342,2,0.58,9,2.63,2,0.58,11,3.22,17,4.97,81,23.68,191,55.85,40,11.7,175,51.17,167,48.83,0,0,64,17.44,91,24.8,220,59.95,5,1.36,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3533,Jefferson Elementary,P,PK-5      ,543,0,0,66,12.15,0,0,66,12.15,16,2.95,75,13.81,346,63.72,40,7.37,273,50.28,270,49.72,0,0,95,17.34,92,16.79,204,37.23,4,0.73,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2811,Lowell Elementary - Everett,P,PK-5      ,522,3,0.57,42,8.05,4,0.77,46,8.81,13,2.49,151,28.93,258,49.43,51,9.77,265,50.77,257,49.23,1,0.19,125,23.23,96,17.84,339,63.01,8,1.49,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2669,Madison Elementary,P,PK-5      ,420,0,0,33,7.86,13,3.1,46,10.95,18,4.29,169,40.24,153,36.43,34,8.1,215,51.19,205,48.81,1,0.24,140,33.1,73,17.26,303,71.63,7,1.65,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4316,Mill Creek Elementary,P,PK-5      ,667,3,0.45,148,22.19,1,0.15,149,22.34,18,2.7,61,9.15,379,56.82,57,8.55,352,52.77,315,47.23,0,0,68,10.03,90,13.27,78,11.50,18,2.65,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3686,Monroe Elementary,P,PK-5      ,587,0,0,57,9.71,12,2.04,69,11.75,39,6.64,104,17.72,330,56.22,45,7.67,309,52.64,278,47.36,0,0,105,17.44,117,19.44,234,38.87,3,0.5,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2364,North Middle School,P,6-8       ,765,10,1.31,41,5.36,34,4.44,75,9.8,42,5.49,179,23.4,401,52.42,58,7.58,401,52.42,364,47.58,2,0.27,104,13.9,129,17.25,458,61.23,33,4.41,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,1663,NW Learning Center,A,9-12      ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,2,100,1,50.00,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,5414,Other Schools,P,K-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4530,Penny Creek Elementary,P,PK-5      ,749,1,0.13,152,20.29,3,0.4,155,20.69,30,4.01,92,12.28,402,53.67,69,9.21,374,49.93,375,50.07,0,0,88,11.64,93,12.3,150,19.84,13,1.72,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,1907,Port Gardner,A,K-12      ,125,0,0,5,4,0,0,5,4,2,1.6,9,7.2,100,80,9,7.2,57,45.6,68,54.4,0,0,5,4,7,5.6,18,14.40,5,4,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4137,Sequoia High School,A,9-12      ,182,2,1.1,3,1.65,7,3.85,10,5.49,9,4.95,34,18.68,109,59.89,18,9.89,77,42.31,105,57.69,0,0,16,8.7,40,21.74,113,61.41,5,2.72,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4298,Silver Firs Elementary,P,PK-5      ,527,2,0.38,89,16.89,4,0.76,93,17.65,12,2.28,77,14.61,304,57.69,39,7.4,275,52.18,252,47.82,0,0,68,12.12,142,25.31,92,16.40,8,1.43,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2545,Silver Lake Elementary - Everett,P,PK-5      ,728,4,0.55,102,14.01,8,1.1,110,15.11,38,5.22,166,22.8,340,46.7,70,9.62,352,48.35,376,51.65,2,0.27,171,23.2,95,12.89,366,49.66,14,1.9,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3903,Special Services,S,PK-12     ,175,0,0,15,8.57,1,0.57,16,9.14,3,1.71,33,18.86,116,66.29,7,4,109,62.29,66,37.71,0,0,0,0,196,100,19,9.69,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,3002,View Ridge Elementary,P,PK-5      ,587,0,0,30,5.11,5,0.85,35,5.96,17,2.9,104,17.72,383,65.25,48,8.18,293,49.91,294,50.09,0,0,96,16.7,85,14.78,224,38.96,13,2.26,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,2752,Whittier Elementary,P,PK-5      ,486,6,1.23,15,3.09,0,0,15,3.09,15,3.09,74,15.23,322,66.26,54,11.11,244,50.21,242,49.79,0,0,39,7.85,66,13.28,186,37.42,14,2.82,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,4125,Woodside Elementary,P,PK-5      ,660,0,0,79,11.97,1,0.15,80,12.12,23,3.48,175,26.52,315,47.73,67,10.15,332,50.3,328,49.7,0,0,137,20.42,87,12.97,215,32.04,8,1.19,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),1646,49th Street Academy,S,K-12      ,104,1,0.96,7,6.73,0,0,7,6.73,11,10.58,11,10.58,71,68.27,3,2.88,79,75.96,25,24.04,0,0,4,3.88,103,100,72,69.90,0,0,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4299,Burnt Bridge Creek Elementary Sch,P,PK-5      ,481,1,0.21,19,3.95,10,2.08,29,6.03,8,1.66,79,16.42,316,65.7,48,9.98,258,53.64,223,46.36,0,0,68,14.29,68,14.29,225,47.27,6,1.26,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3736,Burton Elementary School,P,K-5       ,387,5,1.29,8,2.07,6,1.55,14,3.62,6,1.55,117,30.23,222,57.36,23,5.94,191,49.35,196,50.65,0,0,95,24.36,75,19.23,257,65.90,1,0.26,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3785,Cascade Middle School,P,6-8       ,964,4,0.41,44,4.56,33,3.42,77,7.99,22,2.28,251,26.04,528,54.77,82,8.51,520,53.94,444,46.06,0,0,116,12.01,165,17.08,593,61.39,19,1.97,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),4587,Columbia Valley Elementary,P,PK-5      ,571,1,0.18,51,8.93,3,0.53,54,9.46,25,4.38,112,19.61,318,55.69,61,10.68,309,54.12,262,45.88,1,0.17,112,19.48,79,13.74,230,40.00,6,1.04,N<10,,,0,0,
2017-18,Educational Service District 112,06,Clark,06114,Evergreen School District (Clark),3320,Covington Middle School,P,6-8       ,1082,6,0.55,38,3.51,27,2.5,65,6.01,27,2.5,306,28.28,594,54.9,84,7.76,530,48.98,552,51.02,0,0,175,16.11,162,14.92,698,64.27,31,2.85,13,1.2,,0,0,
