id,county,rural_urban,urban_influence,less_than_high_school,high_school,bachelors,clinton,trump,otherVotes,totalVotes,num_pov_all,percent_pov_all,num_pov_child,percent_pov_child,labor_total_2014,employed_2014,unemployed_2014,labor_total_2015,employed_2015,unemployed_2015,labor_total_2016,employed_2016,unemployed_2016,labor_total_2017,employed_2017,unemployed_2017,med_household_income_2017,medHHIncome_percent_state_2017,totalPop,white,black,native,asian,pacificIslander,otherRace,multiracial,hispanicLatino,whiteAlone,census_2009,estimate_2010,estimate_2011,estimate_2012,estimate_2013,estimate_2014,estimate_2015,prelim_estimate_2016,projection_2017,id.1,school_name,school_year,k12_enrollment,all_immunizations,any_exempt,medical_exempt,personal_exempt,religious_exempt,religious_mem_exempt,diphtheria_tetanus,pertussis,mmr,polio,hepatitisB,varicella,school_district,start_grade,end_grade,total_enrollment,school_american_indian_alaskan_native,school_asian,school_asian_pacific_islander,school_pacific_islander,school_black,school_hispanic,school_white,school_two_or_more_race,male,female,num_free_reduced_meals,district_number,city,zip,school_code,total_percent_absences,low_income_absence_percent
39,yakima,3,2,"40,106","42,280","23,796","31,291","41,735","4,724","77,750","44,726",18.1,"19,143",26.1,"119,487","109,113","10,374","121,810","111,910","9,900","125,834","116,419","9,415",126814,118212,8602,"$47,573 ",67.1,243231,63.7,1,4.3,1.1,0.1,26.1,3.7,45,47.7,"39,836","40,802","41,164","42,162","40,696","43,050","46,422","46,957","48,300",300,pioneer elementary,2016,709,689,4,3,1,0,0,3,3,1,4,1,2,sunnyside school district,1,5,751,0,1,0,1,0,686,54,10,397,354,676,39201,sunnyside,98944,4497,0.39%,0.39%
6,clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",300,pioneer elementary,2016,713,515,58,1,54,1,2,56,56,58,57,49,59,evergreen school district (clark),0,5,714,1,35,19,54,17,212,388,42,369,345,381,6114,vancouver,98682,4445,0.89%,1.34%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",468,pioneer middle,2016,795,633,30,7,22,2,0,12,12,15,11,12,22,steilacoom hist. school district,6,8,799,7,69,27,96,63,120,373,140,393,406,183,27001,dupont,98327,2237,0.19%,0.52%
4,chelan,3,2,"8,678","13,920","13,296","13,032","18,114","2,234","33,380","10,059",13.3,"3,058",17,"41,171","38,639","2,532","42,636","40,246","2,390","43,289","40,840","2,449",44518,42349,2169,"$57,284 ",80.7,72453,79.3,0.3,1,0.8,0.1,15.7,2.7,25.8,70.7,"46,780","45,478","46,275","47,265","51,713","50,825","53,068","55,109","53,388",468,pioneer middle,2016,655,620,25,3,21,2,0,11,10,9,13,10,18,wenatchee school district,6,8,656,3,3,0,3,0,321,309,20,335,321,419,4246,wenatchee,98801,3210,0.22%,0.37%
36,walla walla,3,2,"4,515","8,286","11,399","9,694","13,651","2,074","25,419","7,607",13.6,"2,263",18,"28,460","26,710","1,750","28,054","26,395","1,659","28,715","27,178","1,537",29304,27861,1443,"$54,243 ",76.5,58781,84.5,1.8,1,1.3,0.3,8,3.1,19.7,74.2,"44,267","44,117","44,606","46,147","47,238","50,835","49,619","52,094","55,709",468,pioneer middle,2016,676,596,26,7,18,3,0,16,11,17,18,17,23,walla walla public schools,6,8,673,2,12,1,13,4,251,380,23,330,343,386,36140,walla walla,99362,2780,0.64%,1.10%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1752,pioneer valley elementary,2016,465,423,13,3,6,4,0,11,11,12,11,11,13,bethel school district,0,6,459,4,14,20,34,28,58,271,64,254,205,221,27403,spanaway,98387,4381,1.44%,2.20%
34,thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",722,pleasant glade elementary,2016,441,377,12,4,7,0,1,2,2,3,4,8,7,north thurston public schools,-1,6,427,5,53,6,59,19,96,174,74,212,215,279,34003,lacey,98516,4271,0.53%,0.67%
6,clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",1143,pleasant valley middle,2016,503,423,35,4,29,2,1,24,22,23,24,19,25,battle ground school district,5,8,507,2,23,3,26,5,76,359,39,268,239,170,6119,vancouver,98686,3997,0.57%,1.02%
6,clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",908,pleasant valley primary,2016,579,499,48,3,40,5,0,44,42,43,45,41,45,battle ground school district,0,4,586,2,30,9,39,9,66,425,45,294,292,201,6119,battle ground,98604,3996,0.50%,0.86%
37,whatcom,3,2,"10,788","32,069","47,150","60,340","40,599","8,734","109,673","28,131",13,"5,603",13.1,"101,316","94,670","6,646","104,285","98,036","6,249","107,124","100,951","6,173",110074,104560,5514,"$61,026 ",86,201140,85.4,1,2.8,3.5,0.2,3.3,3.8,7.8,81.9,"49,761","49,294","49,775","51,268","50,879","53,481","54,522","55,710","57,291",49,point roberts primary,2016,15,10,1,0,0,1,0,1,1,1,1,1,1,blaine school district,0,2,15,0,0,0,0,0,1,12,2,3,12,1,37503,point roberts,98281,4459,0.33%,0.93%
12,garfield,8,7,57,529,377,279,851,116,"1,246",305,14,99,22.2,960,897,63,930,872,58,919,866,53,916,866,50,"$52,682 ",74.3,2266,93.8,0,0.3,1.7,0,2.3,1.9,4,92.8,"45,672","43,915","44,608","45,187","44,446","44,684","46,616","46,358","51,119",2054,pomeroy jr sr high,2016,153,147,4,1,3,0,0,1,1,3,2,3,1,pomeroy school district,7,12,211,0,6,0,6,0,8,193,4,97,114,67,12110,pomeroy,99347,2241,0.03%,0.05%
32,spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",844,ponderosa elementary,2016,415,374,18,4,9,1,4,9,7,10,9,7,18,central valley school district,-1,5,411,4,1,2,3,6,27,367,4,222,189,119,32356,spokane valley,99206,4098,0.00%,0.01%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1360,pope elementary,2016,576,526,24,7,16,1,1,21,11,21,20,17,23,puyallup school district,0,6,575,7,14,2,16,16,87,386,63,282,293,190,27003,puyallup,98374,4146,0.35%,0.56%
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",277,port gardner,2016,113,73,28,3,21,5,0,18,11,19,17,15,25,everett school district,0,12,130,0,2,0,2,0,9,109,10,64,66,15,31002,everett,98201,1907,0.00%,0.00%
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",707,port susan middle,2016,503,421,44,6,40,0,0,18,15,16,17,18,30,stanwood-camano school district,6,8,500,7,8,0,8,2,39,419,25,235,265,139,31401,stanwood,98292,4512,0.48%,1.00%
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",864,post middle,2016,589,518,70,8,61,8,1,36,28,34,33,36,58,arlington school district,6,8,595,7,12,2,14,7,69,477,21,317,278,222,31016,arlington,98223,3124,0.55%,1.07%
18,kitsap,2,2,"10,099","40,078","56,652","63,156","49,018","12,143","124,317","21,357",8.3,"5,828",10.8,"113,577","106,632","6,945","115,357","108,912","6,445","118,179","111,669","6,510",121104,115166,5938,"$72,795 ",102.6,251133,82.6,2.6,1.6,4.9,0.9,1.6,5.8,6.2,79.1,"56,863","54,804","55,400","57,155","60,200","59,605","65,156","66,569","69,495",1498,poulsbo elementary,2016,529,506,22,5,15,2,0,13,13,12,11,16,15,north kitsap school district,-1,5,540,7,32,2,34,8,93,346,52,254,286,173,18400,poulsbo,98370,2026,0.07%,0.17%
18,kitsap,2,2,"10,099","40,078","56,652","63,156","49,018","12,143","124,317","21,357",8.3,"5,828",10.8,"113,577","106,632","6,945","115,357","108,912","6,445","118,179","111,669","6,510",121104,115166,5938,"$72,795 ",102.6,251133,82.6,2.6,1.6,4.9,0.9,1.6,5.8,6.2,79.1,"56,863","54,804","55,400","57,155","60,200","59,605","65,156","66,569","69,495",1437,poulsbo middle,2016,844,792,45,6,38,1,0,20,19,18,18,29,25,north kitsap school district,6,8,835,5,34,3,37,8,120,579,86,418,417,236,18400,poulsbo,98370,2476,0.42%,1.01%
32,spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",1526,prairie view elementary,2016,668,617,37,1,35,1,0,23,23,25,24,25,34,mead school district,0,6,668,0,1,0,1,9,17,570,71,350,318,78,32354,spokane,99208,5094,0.14%,0.25%
36,walla walla,3,2,"4,515","8,286","11,399","9,694","13,651","2,074","25,419","7,607",13.6,"2,263",18,"28,460","26,710","1,750","28,054","26,395","1,659","28,715","27,178","1,537",29304,27861,1443,"$54,243 ",76.5,58781,84.5,1.8,1,1.3,0.3,8,3.1,19.7,74.2,"44,267","44,117","44,606","46,147","47,238","50,835","49,619","52,094","55,709",694,prescott elementary,2016,115,99,1,0,1,0,0,1,1,1,1,0,1,prescott school district,0,6,100,0,0,0,0,0,77,22,1,60,40,95,36402,prescott,99348,3574,0.20%,0.22%
31,snohomish,1,1,"42,779","125,483","166,141","185,227","128,255","28,691","342,173","58,157",7.3,"15,712",8.8,"395,565","374,903","20,662","401,650","382,890","18,760","412,294","394,461","17,833",421369,403989,17380,"$82,405 ",116.2,713335,78.4,2.5,1.4,8.9,0.4,3.8,4.6,9,74.3,"63,297","62,034","62,687","64,033","64,391","68,637","75,292","77,985","80,579",1276,presidents elementary,2016,524,484,31,5,21,3,2,19,19,22,20,18,25,arlington school district,-1,5,542,7,5,0,5,0,66,412,52,299,243,195,31016,arlington,98223,4154,0.19%,0.29%
36,walla walla,3,2,"4,515","8,286","11,399","9,694","13,651","2,074","25,419","7,607",13.6,"2,263",18,"28,460","26,710","1,750","28,054","26,395","1,659","28,715","27,178","1,537",29304,27861,1443,"$54,243 ",76.5,58781,84.5,1.8,1,1.3,0.3,8,3.1,19.7,74.2,"44,267","44,117","44,606","46,147","47,238","50,835","49,619","52,094","55,709",1994,preston hall middle,2016,64,58,3,0,3,0,0,2,2,1,2,1,1,waitsburg school district,7,8,67,0,1,0,1,0,8,55,3,41,26,35,36401,waitsburg,99361,2174,0.27%,0.39%
32,spokane,2,2,"21,961","82,002","97,348","93,767","113,435","20,044","227,246","69,334",14.1,"18,816",17,"225,474","209,773","15,701","227,903","212,951","14,952","234,478","220,390","14,088",240421,227426,12995,"$53,438 ",75.3,471221,89.2,1.7,1.5,2.1,0.4,1.2,3.8,4.5,86.7,"46,983","46,320","46,846","48,265","48,312","50,856","48,189","49,482","53,809",993,progress elementary,2016,395,359,28,6,20,1,1,21,14,20,21,20,26,central valley school district,-1,5,395,6,4,1,5,7,34,327,16,188,207,218,32356,spokane valley,99037,2953,0.06%,0.10%
36,walla walla,3,2,"4,515","8,286","11,399","9,694","13,651","2,074","25,419","7,607",13.6,"2,263",18,"28,460","26,710","1,750","28,054","26,395","1,659","28,715","27,178","1,537",29304,27861,1443,"$54,243 ",76.5,58781,84.5,1.8,1,1.3,0.3,8,3.1,19.7,74.2,"44,267","44,117","44,606","46,147","47,238","50,835","49,619","52,094","55,709",1764,prospect point elementary,2016,438,418,18,4,13,1,0,13,13,12,14,14,17,walla walla public schools,0,5,435,1,4,0,4,2,75,338,15,235,200,139,36140,walla walla,99362,2159,0.03%,0.08%
3,benton,2,2,"12,628","29,937","36,834","26,360","47,194","6,473","80,027","23,587",12,"8,662",16.5,"89,907","83,182","6,725","91,760","85,591","6,169","94,291","88,412","5,879",97430,92070,5360,"$64,717 ",91.2,175177,82.4,1.3,0.9,2.7,0.1,9,3.6,18.7,74.5,"58,496","60,070","60,608","62,739","63,710","63,157","62,071","62,282","63,053",2101,prosser heights elementary,2016,474,466,7,1,4,0,2,4,4,5,3,3,6,prosser school district,3,5,474,2,5,3,8,1,291,169,3,221,253,329,3116,prosser,99350,3316,0.48%,0.47%
6,clark,1,1,"24,507","74,832","88,831","92,757","92,441","14,962","200,160","48,088",10.2,"15,499",13.6,"209,309","194,621","14,688","214,351","200,483","13,868","220,790","207,514","13,276",227382,215782,11600,"$74,243 ",104.7,425363,85.4,2,0.9,4.1,0.6,2.9,4,7.6,81.8,"54,370","54,581","54,951","56,054","57,852","61,711","63,639","66,782","71,618",848,prune hill elem,2016,517,456,61,9,46,6,0,39,39,46,44,39,51,camas school district,0,5,515,3,63,2,65,1,45,362,39,255,260,63,6117,camas,98607,4563,0.05%,0.39%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",1589,purdy elementary,2016,597,564,33,4,29,0,0,21,21,21,22,28,24,peninsula school district,-1,5,623,2,17,2,19,6,54,484,58,302,321,119,27401,gig harbor,98332,3685,0.05%,0.17%
16,jefferson,6,6,"1,365","5,231","10,000","12,656","6,037","1,583","20,276","3,886",12.7,777,20.7,"11,196","10,299",897,"11,200","10,397",803,"11,507","10,703",804,12021,11285,736,"$53,364 ",75.2,29872,91,0.8,2.3,1.6,0.2,0.7,3.4,2.8,89.3,"45,225","43,814","44,348","46,651","46,957","50,161","52,887","54,864","54,786",37,quilcene high and elementary,2016,211,77,6,0,1,1,1,2,2,2,2,2,2,quilcene school district,-1,12,207,6,2,0,2,0,8,177,14,113,94,100,16048,quilcene,98376,2474,0.06%,0.03%
13,grant,5,8,"13,858","14,920","9,369","7,810","18,518","2,018","28,346","13,838",14.7,"5,656",20.3,"44,845","41,513","3,332","44,711","41,432","3,279","44,567","41,422","3,145",45310,42475,2835,"$55,807 ",78.7,89120,72.8,1.1,1.2,0.9,0.1,20.4,3.5,38.3,57.3,"41,195","42,799","42,994","45,021","46,036","50,356","50,067","52,981","51,330",1949,quincy junior high,2016,409,395,5,2,2,1,0,2,2,1,4,2,0,quincy school district,7,8,388,0,0,0,0,3,335,50,0,198,190,327,13144,quincy,98848,2510,1.72%,1.90%
34,thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",584,rainier elementary,2016,333,280,28,9,19,0,0,17,17,19,18,19,26,rainier school district,0,5,343,1,3,2,5,2,39,272,24,176,167,201,34307,rainier,98576,4486,0.00%,0.00%
27,pierce,1,1,"49,350","156,368","146,169","172,538","146,824","29,123","348,485","87,596",10.2,"24,504",12.1,"385,485","358,486","26,999","392,345","366,996","25,349","404,636","380,551","24,085",417219,394842,22377,"$69,027 ",97.3,795225,74.2,6.8,1.4,6,1.3,3.5,6.8,9.2,70.3,"56,555","55,531","56,114","57,162","57,238","59,998","59,566","61,042","65,246",584,rainier elementary,2016,521,474,10,8,2,0,0,3,3,4,2,6,5,clover park school district,0,5,545,4,17,11,28,70,138,246,59,282,263,291,27400,jblm lewis main,98433,5365,0.04%,0.08%
34,thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",273,rainier middle,2016,170,122,25,2,21,2,0,17,14,19,16,13,21,rainier school district,6,8,174,1,1,0,1,0,20,140,12,83,91,92,34307,rainier,98576,2158,0.78%,1.34%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",273,rainier middle,2016,905,787,43,12,30,3,0,22,22,13,11,18,21,auburn school district,6,8,903,2,90,13,103,88,177,478,55,471,432,396,17408,auburn,98092,4385,1.21%,2.02%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",686,rainier view elementary,2016,221,201,4,2,2,0,1,1,1,1,2,0,3,seattle public schools,0,5,513,1,25,13,38,114,125,145,90,266,247,390,17210,federal way,98003,4422,2.69%,3.39%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",686,rainier view elementary,2016,507,465,23,2,21,0,0,20,20,19,20,17,20,federal way school district,-1,5,513,1,25,13,38,114,125,145,90,266,247,390,17210,federal way,98003,4422,2.69%,3.39%
25,pacific,7,9,"2,015","4,947","2,743","4,620","5,360",736,"10,716","3,612",16.9,857,25.2,"7,857","7,081",776,"8,101","7,368",733,"8,289","7,629",660,8410,7818,592,"$45,526 ",64.2,20920,87.4,0.4,2.3,2,0.1,4.4,3.4,8,84.6,"37,898","36,914","37,420","38,018","35,934","40,449","40,677","42,118","44,250",1212,raymond elementary,2016,520,484,24,2,22,0,0,18,18,11,17,12,4,raymond school district,0,6,276,6,16,2,18,0,72,173,7,137,139,157,25116,raymond,98577,2803,1.57%,1.90%
25,pacific,7,9,"2,015","4,947","2,743","4,620","5,360",736,"10,716","3,612",16.9,857,25.2,"7,857","7,081",776,"8,101","7,368",733,"8,289","7,629",660,8410,7818,592,"$45,526 ",64.2,20920,87.4,0.4,2.3,2,0.1,4.4,3.4,8,84.6,"37,898","36,914","37,420","38,018","35,934","40,449","40,677","42,118","44,250",1267,raymond jr sr high,2016,520,484,24,2,22,0,0,18,18,11,17,12,4,raymond school district,7,12,250,14,12,0,12,1,67,150,6,137,113,98,25116,raymond,98577,2357,0.28%,0.26%
22,lincoln,8,7,671,"2,249","1,721","1,244","4,108",361,"5,713","1,322",12.6,389,17,"5,037","4,747",290,"4,877","4,590",287,"4,891","4,621",270,4955,4710,245,"$53,504 ",75.4,10570,95,0.3,1.6,0.4,0,0.5,2.2,2.3,93.6,"44,126","43,632","43,936","45,690","46,956","48,976","49,276","51,019","55,234",176,reardan elementary,2016,293,189,36,5,18,14,0,26,25,26,24,22,33,reardan-edwall school district,0,6,253,8,0,0,0,0,8,215,22,134,119,126,22009,reardan,99029,2864,0.05%,0.08%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",406,redmond elementary,2016,564,511,27,6,18,5,0,16,17,18,17,16,17,lake washington school district,0,5,548,0,209,0,209,14,90,185,50,286,262,121,17414,redmond,98052,2289,0.40%,1.63%
17,king,1,1,"110,255","233,178","754,825","718,322","216,339","63,838","998,499","200,415",9.3,"51,372",11.6,"1,158,195","1,103,941","54,254","1,178,040","1,127,580","50,460","1,204,361","1,156,940","47,421",1230208,1184708,45500,"$89,519 ",126.2,1931249,68.7,6.2,0.8,14.6,0.8,3.9,5,8.9,64.8,"65,877","65,383","66,294","68,313","71,122","75,045","80,998","84,897","89,142",519,redmond middle,2016,1006,826,82,28,55,2,0,33,24,33,33,49,43,lake washington school district,6,8,997,3,248,2,250,24,149,492,79,516,481,173,17414,redmond,98052,3232,0.29%,1.27%
34,thurston,2,2,"11,679","41,393","64,621","68,798","48,624","11,988","129,410","29,034",10.5,"7,476",12.5,"123,392","115,391","8,001","125,764","118,204","7,560","129,787","122,547","7,240",134847,128150,6697,"$71,370 ",100.6,252264,82.4,2.7,1.4,5.2,0.8,2.2,5.3,7.1,78.9,"60,978","60,038","60,621","62,009","63,408","65,288","61,676","63,286","66,725",189,reeves middle,2016,413,164,72,3,69,0,0,28,20,23,34,40,49,olympia school district,6,8,412,2,19,2,21,9,47,299,34,212,200,133,34111,olympia,98506,3696,1.05%,1.95%
