District Code,District,School Code,School,Days In Year,Grade 1-8 Students,American Indian,Asian,Pacific Islander,Black,Hispanic,White,Two or More Races,Special Education,Bilingual,Low Income,Grade Span,Confirmed Reported Grade 1-8 Data
6114,Evergreen (Clark),4445,Pioneer Elementary School,163,0.89%,0.00%,0.48%,2.27%,0.72%,1.10%,0.74%,1.06%,1.10%,1.06%,1.34%,PK-5,Yes
3017,Kennewick,4446,Ridge View Elementary School,172,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-5,Yes
27083,University Place,4447,Evergreen Primary,165,0.68%,0.00%,0.37%,0.15%,1.15%,0.77%,0.53%,0.85%,0.78%,0.80%,1.07%,PK-4,Yes
39208,West Valley (Yakima),4448,Cottonwood Elementary School,170,0.60%,0.00%,0.64%,0.00%,0.47%,1.06%,0.42%,0.63%,0.68%,1.22%,1.01%,K-4,Yes
6119,Battle Ground,4450,Summit View High School,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12-Jul,Yes
34002,Yelm,4451,Mill Pond Elementary School,165,0.38%,0.00%,0.20%,0.30%,0.38%,0.56%,0.35%,0.39%,0.58%,0.15%,0.53%,PK-6,Yes
34033,Tumwater,4452,George Washington Bush Middle Sch,165,1.58%,32.93%,1.01%,1.01%,1.14%,0.85%,1.30%,3.33%,4.20%,2.22%,3.16%,8-Jul,Yes
17409,Tahoma,4453,Glacier Park Elementary,180,0.09%,0.00%,0.08%,0.37%,0.15%,0.12%,0.07%,0.14%,0.18%,0.35%,0.48%,PK-5,Yes
31025,Marysville,4454,Allen Creek Elementary School,166,0.34%,1.00%,0.04%,1.41%,0.06%,1.09%,0.20%,0.12%,0.76%,0.47%,0.74%,PK-5,Yes
17417,Northshore,4455,Kokanee Elementary,162,0.21%,0.62%,0.13%,1.70%,0.15%,0.45%,0.23%,0.15%,0.37%,0.31%,0.79%,K-6,Yes
17210,Federal Way,4456,Saghalie Middle School,159,1.92%,1.64%,0.22%,1.16%,2.26%,2.27%,1.66%,2.21%,2.80%,2.35%,2.18%,8-Jun,Yes
32081,Spokane,4457,Chase Middle School,168,0.73%,1.29%,0.16%,0.30%,0.64%,1.02%,0.64%,1.10%,0.50%,0.40%,1.23%,8-Jul,Yes
34111,Olympia,4458,McKenny Elementary,163,0.17%,0.00%,0.00%,0.00%,0.55%,0.26%,0.14%,0.30%,0.09%,0.04%,0.42%,PK-5,Yes
37503,Blaine,4459,Point Roberts Primary,161,0.33%,0.00%,0.00%,0.00%,0.00%,1.86%,0.23%,0.00%,0.31%,0.00%,0.93%,K-3,Yes
17411,Issaquah,4460,Beaver Lake Middle School,166,0.16%,0.00%,0.04%,0.00%,0.20%,0.23%,0.21%,0.26%,0.62%,0.16%,1.59%,8-Jun,Yes
18400,North Kitsap,4461,Vinland Elementary,163,0.73%,1.23%,0.09%,0.00%,0.27%,0.75%,0.79%,0.59%,1.94%,0.59%,1.19%,PK-5,Yes
17408,Auburn,4462,Mt Baker Middle School,160,0.53%,0.10%,0.21%,0.92%,0.38%,0.75%,0.40%,0.72%,0.56%,0.87%,0.85%,8-Jun,Yes
23402,Pioneer,4463,Pioneer Elementary School,168,0.53%,0.60%,0.00%,0.00%,0.00%,0.51%,0.53%,0.52%,1.11%,0.84%,0.65%,PK-3,Yes
17415,Kent,4465,Meadow Ridge Elementary School,161,0.21%,1.24%,0.14%,0.23%,0.48%,0.19%,0.20%,0.02%,0.47%,0.21%,0.25%,PK-6,Yes
17415,Kent,4466,Sawyer Woods Elementary School,161,0.31%,0.62%,0.41%,0.00%,0.44%,0.96%,0.24%,0.25%,0.60%,1.51%,0.75%,PK-6,Yes
18400,North Kitsap,4467,Richard Gordon Elementary,163,0.33%,0.79%,0.00%,0.00%,0.41%,0.41%,0.32%,0.22%,0.69%,0.06%,0.61%,PK-5,Yes
17402,Vashon Island,4468,Chautauqua Elementary,165,0.63%,0.00%,0.00%,0.00%,0.20%,0.76%,0.53%,1.18%,1.15%,1.13%,1.20%,PK-5,Yes
31006,Mukilteo,4469,Endeavour Elementary,160,0.16%,0.00%,0.03%,0.00%,0.21%,0.38%,0.23%,0.18%,0.36%,0.07%,0.41%,K-5,Yes
17210,Federal Way,4470,Enterprise Elementary School,159,0.23%,0.00%,0.00%,0.31%,0.45%,0.28%,0.21%,0.24%,0.29%,0.15%,0.39%,PK-5,Yes
27416,White River,4471,Mountain Meadow Elementary,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PK-5,No
34111,Olympia,4472,Julia Butler Hansen Elementary,163,0.71%,0.68%,0.19%,0.00%,0.84%,0.85%,0.54%,1.39%,1.17%,0.36%,1.35%,PK-5,Yes
34111,Olympia,4473,Thurgood Marshall Middle School,163,1.10%,3.68%,0.19%,0.61%,1.70%,0.87%,1.05%,2.36%,2.24%,0.70%,2.49%,8-Jun,Yes
16050,Port Townsend,4475,Blue Heron Middle School,168,1.81%,1.07%,2.88%,4.76%,0.79%,2.96%,1.62%,2.94%,1.60%,6.75%,2.76%,8-Apr,Yes
37503,Blaine,4476,Blaine Primary School,161,1.33%,0.31%,1.41%,0.00%,1.49%,1.69%,1.28%,1.24%,1.66%,1.64%,1.92%,K-2,Yes
31306,Lakewood,4477,English Crossing Elementary,180,0.04%,0.00%,0.00%,0.00%,0.00%,0.06%,0.04%,0.00%,0.00%,0.10%,0.07%,K-5,Yes
26056,Newport,4478,Stratton Elementary,169,1.07%,0.00%,0.00%,0.59%,0.00%,0.73%,1.12%,0.70%,2.25%,0.00%,1.40%,PK-4,Yes
31332,Granite Falls,4479,Monte Cristo Elementary,168,0.31%,1.04%,0.00%,0.00%,0.00%,0.09%,0.35%,0.07%,0.41%,0.12%,0.60%,6-Mar,Yes
17210,Federal Way,4480,Meredith Hill Elementary School,159,0.45%,0.00%,0.19%,0.50%,0.52%,0.84%,0.35%,0.36%,0.67%,0.82%,0.88%,PK-5,Yes
39205,Zillah,4481,Zillah Middle School,160,0.20%,0.00%,0.00%,0.00%,0.00%,0.16%,0.31%,0.00%,0.82%,0.00%,0.26%,8-Jul,Yes
37502,Ferndale,4482,Eagleridge Elementary,158,1.00%,1.92%,0.63%,0.00%,0.63%,0.79%,0.60%,1.32%,1.62%,0.87%,1.32%,K-5,Yes
32326,Medical Lake,4483,Hallett Elementary,168,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,PK-5,Yes
17415,Kent,4485,Northwood Middle School,161,0.10%,0.31%,0.01%,0.00%,0.22%,0.19%,0.07%,0.23%,0.19%,0.07%,0.18%,8-Jul,Yes
34307,Rainier,4486,Rainier Elementary School,167,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,K-5,Yes
39090,East Valley (Yakima),4487,East Valley Elementary,168,0.15%,0.20%,0.00%,0.00%,0.00%,0.23%,0.07%,0.00%,0.35%,0.18%,0.20%,K-5,Yes
17415,Kent,4489,Glenridge Elementary,161,0.93%,0.00%,0.88%,1.24%,0.60%,1.19%,1.14%,0.72%,0.90%,0.90%,1.13%,PK-6,Yes
13073,Wahluke,4490,Saddle Mountain Elementary,167,0.77%,0.60%,0.00%,0.00%,0.00%,0.75%,1.50%,0.90%,0.69%,0.78%,0.75%,K-5,Yes
17415,Kent,4492,Kentlake High School,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12-Jul,No
17411,Issaquah,4493,Endeavour Elementary School,166,0.23%,0.00%,0.15%,0.00%,0.00%,0.36%,0.26%,0.34%,0.47%,0.46%,1.05%,K-5,Yes
5121,Port Angeles,4494,Dry Creek Elementary,166,1.13%,2.36%,0.00%,0.00%,0.00%,1.42%,0.62%,1.15%,2.25%,1.20%,1.53%,K-6,Yes
27003,Puyallup,4496,Zeiger Elementary,163,0.21%,0.00%,0.04%,1.23%,0.11%,0.25%,0.19%,0.31%,0.26%,0.53%,0.42%,PK-6,Yes
39201,Sunnyside,4497,Pioneer Elementary School,157,0.39%,0.00%,0.00%,0.00%,0.00%,0.41%,0.10%,0.25%,0.56%,0.46%,0.39%,PK-5,Yes
6114,Evergreen (Clark),4498,Frontier Middle School,163,0.83%,0.12%,0.29%,1.73%,0.28%,1.04%,0.86%,0.43%,0.71%,0.88%,1.20%,8-Jun,Yes
6114,Evergreen (Clark),4499,Fishers Landing Elementary School,163,0.10%,0.00%,0.05%,0.00%,0.19%,0.23%,0.09%,0.14%,0.17%,0.17%,0.28%,PK-5,Yes
24350,Methow Valley,4501,Methow Valley Elementary,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PK-6,No
27320,Sumner,4502,Mountain View Middle School,165,0.10%,0.00%,0.00%,0.00%,0.00%,0.04%,0.11%,0.09%,0.26%,0.00%,0.21%,8-Jun,Yes
6037,Vancouver,4503,Discovery Middle School,161,2.53%,4.35%,0.16%,5.18%,3.06%,2.47%,2.45%,2.73%,2.88%,2.71%,3.17%,8-Jun,Yes
18303,Bainbridge Island,4505,Woodward Middle School,165,0.46%,0.00%,1.15%,5.45%,0.61%,0.47%,0.41%,0.55%,1.24%,0.23%,1.68%,8-Jul,Yes
39208,West Valley (Yakima),4506,West Valley Middle School,170,0.03%,0.00%,0.00%,0.00%,0.00%,0.04%,0.02%,0.00%,0.09%,0.17%,0.06%,6-May,Yes
6117,Camas,4508,Skyridge Middle School,158,0.09%,0.00%,0.00%,0.00%,0.00%,0.13%,0.09%,0.23%,0.37%,0.00%,0.60%,8-Jun,Yes
18401,Central Kitsap,4509,Klahowya Secondary,167,0.07%,0.00%,0.24%,0.00%,0.00%,0.07%,0.06%,0.05%,0.14%,0.75%,0.10%,12-Jun,Yes
29320,Mount Vernon,4511,Mount Baker Middle School,168,2.86%,2.98%,0.39%,2.78%,0.82%,3.47%,2.27%,3.36%,4.48%,3.39%,3.60%,8-Jun,Yes
31401,Stanwood-Camano,4512,Port Susan Middle School,166,0.48%,6.63%,0.04%,0.60%,0.00%,0.85%,0.42%,0.42%,0.69%,1.41%,1.00%,8-Jun,Yes
31401,Stanwood-Camano,4513,Cedarhome Elementary School,166,0.29%,0.40%,0.10%,0.40%,0.20%,0.41%,0.27%,0.49%,0.23%,0.24%,0.76%,K-5,Yes
17417,Northshore,4516,Timbercrest Middle School,162,0.48%,0.00%,0.19%,0.00%,0.00%,0.66%,0.49%,0.53%,1.22%,1.08%,2.21%,9-Jul,Yes
37504,Lynden,4517,Vossbeck Elementary School,162,0.32%,0.00%,0.56%,0.00%,0.09%,0.55%,0.22%,0.21%,0.46%,0.68%,0.48%,K-5,Yes
39207,Wapato,4518,Adams Elementary,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,K-5,No
5323,Sequim,4519,Sequim Middle School,168,0.78%,1.45%,0.40%,0.30%,0.60%,0.73%,0.79%,0.79%,1.59%,0.15%,1.42%,8-Jun,Yes
17415,Kent,4520,Kent Elementary School,161,1.69%,1.86%,1.07%,3.01%,1.83%,1.45%,1.72%,1.66%,2.74%,1.78%,2.07%,PK-6,Yes
32325,Nine Mile Falls,4521,Lakeside Middle School,172,0.13%,0.68%,0.29%,0.00%,0.15%,0.11%,0.12%,0.11%,0.18%,0.58%,0.25%,8-Jun,Yes
6037,Vancouver,4524,Vancouver Alternative Programs,161,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12-Jun,Yes
37506,Nooksack Valley,4525,Nooksack Elementary,164,0.02%,0.00%,0.00%,0.00%,0.00%,0.04%,0.01%,0.03%,0.05%,0.07%,0.03%,PK-5,Yes
11001,Pasco,4526,Whittier Elementary,164,0.25%,0.00%,0.00%,0.00%,0.00%,0.25%,0.28%,0.00%,0.87%,0.13%,0.26%,K-2,Yes
18401,Central Kitsap,4527,Pinecrest Elementary,167,0.06%,0.00%,0.00%,0.00%,0.20%,0.02%,0.07%,0.05%,0.13%,0.00%,0.08%,PK-5,Yes
32356,Central Valley,4529,Liberty Lake Elementary,167,0.19%,0.00%,0.00%,0.45%,1.45%,0.50%,0.16%,0.13%,0.47%,0.41%,0.47%,5-Jan,Yes
31002,Everett,4530,Penny Creek Elementary,164,0.63%,0.00%,0.23%,0.20%,0.81%,0.87%,0.70%,0.72%,1.07%,0.53%,1.53%,PK-5,Yes
17414,Lake Washington,4532,Blackwell Elementary,167,0.22%,0.00%,0.16%,0.00%,0.00%,0.66%,0.22%,0.21%,0.34%,0.32%,1.20%,K-5,Yes
37507,Mount Baker,4533,Kendall Elementary,159,1.36%,1.43%,0.52%,0.63%,6.42%,1.35%,1.25%,2.01%,1.63%,0.68%,1.69%,K-6,Yes
31004,Lake Stevens,4534,Highland Elementary,166,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,PK-5,Yes
39204,Granger,4535,Roosevelt Elementary,164,0.82%,0.19%,0.00%,0.00%,0.00%,0.84%,1.27%,0.61%,1.14%,0.64%,0.82%,K-4,Yes
13144,Quincy,4536,Monument Elementary,180,0.56%,0.00%,0.00%,0.00%,0.56%,0.58%,0.35%,0.56%,0.78%,0.58%,0.61%,6-Apr,Yes
27010,Tacoma,4537,Crescent Heights,163,0.18%,0.00%,0.05%,0.31%,0.48%,0.26%,0.15%,0.06%,0.33%,0.26%,0.40%,K-5,Yes
27403,Bethel,4538,North Star Elementary,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,K-5,No
27320,Sumner,4541,Daffodil Valley Elementary,165,0.34%,0.00%,0.00%,0.00%,0.00%,0.43%,0.30%,0.43%,0.45%,0.43%,0.46%,PK-5,Yes
18303,Bainbridge Island,4542,Sakai Intermediate,165,0.02%,0.00%,0.03%,0.00%,0.00%,0.01%,0.02%,0.03%,0.02%,0.00%,0.11%,6-May,Yes
3400,Richland,4543,William Wiley Elementary School,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,K-5,No
31103,Monroe,4544,Hidden River Middle School,163,0.39%,9.61%,0.21%,0.00%,0.31%,0.43%,0.28%,0.66%,1.14%,0.83%,0.74%,8-Jun,Yes
17415,Kent,4545,Emerald Park Elementary School,161,0.56%,3.73%,0.34%,1.05%,0.90%,0.67%,0.53%,0.45%,0.69%,0.43%,0.79%,K-6,Yes
27344,Orting,4547,Ptarmigan Ridge Elementary School,164,0.40%,0.00%,0.12%,1.22%,0.47%,0.45%,0.39%,0.42%,0.51%,0.46%,0.72%,K-5,Yes
27343,Dieringer,4548,Dieringer Heights Elementary,161,0.51%,0.00%,0.43%,0.00%,0.21%,0.98%,0.48%,0.41%,0.68%,1.29%,1.82%,5-Apr,Yes
6112,Washougal,4549,Canyon Creek Middle School,158,0.47%,0.00%,0.00%,0.00%,0.00%,1.15%,0.47%,0.24%,1.24%,0.63%,1.38%,8-Jun,Yes
17216,Enumclaw,4550,Thunder Mountain Middle School,164,0.05%,0.71%,0.00%,0.00%,0.00%,0.04%,0.04%,0.03%,0.22%,0.12%,0.08%,8-Jun,Yes
31401,Stanwood-Camano,4551,Utsalady Elementary,166,0.49%,3.01%,0.00%,0.00%,0.30%,0.49%,0.50%,0.09%,0.52%,0.17%,0.91%,K-5,Yes
16049,Chimacum,4552,Chimacum Creek Primary School,168,4.22%,2.38%,0.00%,0.00%,0.00%,7.29%,3.85%,5.29%,6.13%,5.56%,5.65%,K-2,Yes
31401,Stanwood-Camano,4553,Elger Bay Elementary,166,0.79%,0.60%,0.00%,1.20%,0.60%,1.75%,0.66%,1.08%,0.82%,0.90%,1.32%,K-5,Yes
37502,Ferndale,4554,Horizon Middle School,158,0.77%,1.40%,2.22%,1.27%,0.21%,0.69%,0.51%,1.86%,1.36%,0.71%,1.32%,8-Jun,Yes
11001,Pasco,4555,Rowena Chess Elementary,164,0.72%,0.00%,0.00%,0.00%,0.46%,0.75%,0.19%,1.46%,1.13%,0.50%,0.67%,PK-6,Yes
17409,Tahoma,4556,Tahoma Jr High,170,0.10%,0.00%,0.00%,0.00%,0.00%,0.01%,0.13%,0.00%,0.02%,0.00%,0.70%,9-Aug,Yes
27417,Fife,4557,Hedden Elementary School,166,0.34%,0.45%,0.11%,1.20%,0.50%,0.52%,0.26%,0.31%,0.86%,0.41%,0.67%,5-Feb,Yes
28137,Orcas Island,4558,Orcas Island Middle School,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8-Jul,No
6114,Evergreen (Clark),4560,Illahee Elementary School,163,0.34%,1.23%,0.11%,0.09%,0.74%,0.57%,0.34%,0.32%,0.30%,0.49%,0.82%,K-5,Yes
6114,Evergreen (Clark),4561,Shahala Middle School,163,0.79%,4.29%,0.13%,0.18%,0.86%,1.18%,0.90%,0.67%,1.91%,1.25%,1.85%,8-Jun,Yes
27001,Steilacoom Hist.,4562,Chloe Clark Elementary,168,0.18%,0.00%,0.13%,0.34%,0.15%,0.27%,0.18%,0.13%,0.29%,0.13%,0.36%,K-3,Yes
6117,Camas,4563,Prune Hill Elem,158,0.05%,0.00%,0.01%,0.00%,0.00%,0.08%,0.06%,0.03%,0.06%,0.11%,0.39%,K-5,Yes
11001,Pasco,4564,Ellen Ochoa Middle School,164,0.87%,0.61%,1.83%,0.00%,0.46%,0.85%,1.28%,0.78%,0.84%,0.91%,0.83%,8-Jul,Yes
17411,Issaquah,4565,Cascade Ridge Elementary,166,0.03%,0.00%,0.03%,0.00%,0.00%,0.19%,0.01%,0.00%,0.00%,0.10%,0.00%,K-5,Yes
4228,Cascade,4566,Beaver Valley School,169,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.15%,K-4,Yes
37501,Bellingham,4571,Northern Heights Elementary Schl,165,0.07%,0.00%,0.27%,0.00%,0.00%,0.14%,0.02%,0.07%,0.09%,0.08%,0.20%,PK-5,Yes
31016,Arlington,4573,Pioneer Elementary,166,0.06%,0.00%,0.00%,0.00%,0.00%,0.01%,0.08%,0.03%,0.01%,0.02%,0.21%,K-5,Yes
8122,Longview,4574,Mt. Solo Middle School,163,0.82%,1.43%,0.00%,0.00%,0.00%,0.73%,0.80%,1.25%,1.98%,0.99%,1.28%,8-Jun,Yes
27010,Tacoma,4575,Angelo Giaudrone Middle School,163,4.22%,8.70%,0.88%,7.47%,4.88%,4.39%,3.54%,6.79%,5.39%,5.43%,5.21%,8-Jun,Yes
31306,Lakewood,4576,Cougar Creek Elementary School,166,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.01%,K-5,Yes
32326,Medical Lake,4577,Michael Anderson Elementary,168,0.05%,0.00%,0.00%,0.00%,0.11%,0.03%,0.06%,0.01%,0.09%,0.00%,0.08%,PK-5,Yes
27403,Bethel,4578,Cougar Mountain Middle School,168,1.40%,3.82%,0.60%,0.33%,1.13%,1.63%,1.40%,0.99%,2.15%,0.95%,2.19%,8-Jun,Yes
6114,Evergreen (Clark),4579,York Elementary School,163,0.03%,0.00%,0.03%,0.00%,0.00%,0.04%,0.03%,0.04%,0.06%,0.03%,0.05%,PK-5,Yes
17415,Kent,4581,Millennium Elementary School,164,0.06%,0.00%,0.01%,0.08%,0.09%,0.10%,0.01%,0.15%,0.13%,0.06%,0.08%,PK-6,Yes
27417,Fife,4582,Columbia Junior High School,166,0.77%,3.01%,0.13%,1.51%,0.82%,1.29%,0.60%,0.58%,1.03%,1.27%,1.29%,9-Aug,Yes
31006,Mukilteo,4583,Odyssey Elementary,160,0.55%,0.18%,0.04%,0.07%,0.41%,0.84%,0.44%,0.41%,0.91%,0.53%,0.72%,K-5,Yes
23309,Shelton,4586,Olympic Middle School,166,0.93%,2.30%,0.00%,0.00%,2.11%,0.91%,0.80%,2.00%,1.36%,1.08%,1.20%,7-Jun,Yes
6114,Evergreen (Clark),4587,Columbia Valley Elementary,163,0.66%,0.00%,0.29%,1.07%,0.93%,0.69%,0.66%,0.85%,0.86%,0.57%,0.95%,PK-5,Yes
39202,Toppenish,4588,Valley View Elementary,169,0.09%,0.07%,0.00%,0.00%,0.00%,0.10%,0.00%,0.00%,0.10%,0.16%,0.10%,K-5,Yes
9206,Eastmont,4590,Clovis Point,173,0.48%,0.00%,0.00%,1.16%,0.00%,0.65%,0.21%,0.74%,1.33%,0.99%,0.64%,7-May,Yes
6037,Vancouver,4591,Jefferson Middle School,161,0.78%,8.18%,0.38%,1.24%,0.83%,1.46%,0.63%,0.54%,1.55%,1.84%,1.91%,8-Jun,Yes
17411,Issaquah,4592,Newcastle Elementary School,166,0.06%,0.00%,0.05%,0.00%,0.16%,0.18%,0.05%,0.04%,0.09%,0.16%,0.33%,K-5,Yes
32358,Freeman,4593,Freeman Middle School,171,0.22%,0.00%,0.00%,0.00%,0.00%,0.19%,0.24%,0.00%,0.28%,0.00%,0.52%,8-Jun,Yes
31103,Monroe,4594,Fryelands Elementary,163,0.27%,0.00%,0.00%,0.00%,0.00%,0.52%,0.16%,0.43%,0.33%,0.72%,0.59%,PK-5,Yes
11001,Pasco,4595,Maya Angelou Elementary,164,0.33%,0.00%,0.00%,0.00%,0.72%,0.38%,0.28%,0.26%,0.74%,0.52%,0.52%,PK-6,Yes
31401,Stanwood-Camano,5004,Saratoga School,166,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-12,Yes
31016,Arlington,5010,Haller Middle School,166,0.29%,2.47%,0.13%,0.00%,0.13%,0.48%,0.22%,0.22%,0.22%,1.32%,0.64%,8-Jun,Yes
17410,Snoqualmie Valley,5015,Cascade View Elementary School,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,K-5,No
17415,Kent,5016,Mill Creek Middle School,161,1.81%,0.93%,0.55%,2.32%,2.03%,2.60%,1.25%,1.45%,2.39%,2.30%,2.21%,8-Jul,Yes
34002,Yelm,5018,Lackamas Elementary,165,0.58%,0.51%,0.00%,0.00%,0.00%,0.83%,0.52%,0.80%,0.82%,0.30%,0.78%,K-6,Yes
11001,Pasco,5020,Virgie Robinson Elementary,164,0.50%,0.00%,0.00%,0.00%,0.07%,0.50%,0.63%,0.00%,0.45%,0.48%,0.51%,K-6,Yes
37503,Blaine,5021,Blaine Home Connections,168,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-11,Yes
27400,Clover Park,5027,Harrison Prep School,170,0.99%,1.18%,0.28%,0.69%,0.66%,0.99%,1.07%,1.45%,2.07%,1.30%,1.31%,12-Jun,Yes
17401,Highline,5028,Big Picture School,167,2.82%,1.80%,3.19%,0.00%,3.47%,3.08%,3.06%,1.00%,2.62%,6.44%,3.05%,12-Jul,Yes
17210,Federal Way,5029,Sequoyah Middle School,159,2.39%,0.00%,0.60%,3.75%,3.16%,2.86%,1.88%,3.04%,3.44%,2.91%,3.23%,8-Jun,Yes
5313,Crescent,5030,HomeConnection,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,K-12,No
14077,Taholah,5032,Taholah Elementary & Middle School,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,K-8,No
32360,Cheney,5035,HomeWorks,167,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-12,Yes
31103,Monroe,5040,Park Place Middle School,163,0.94%,1.00%,0.17%,2.04%,0.61%,1.37%,0.71%,2.36%,1.33%,1.78%,1.75%,8-Jun,Yes
17001,Seattle,5046,Private School Services,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PK-12,No
37505,Meridian,5047,Meridian Parent Partnership Program,168,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-8,Yes
39201,Sunnyside,5049,Sierra Vista Middle School,157,2.84%,0.00%,0.00%,0.00%,0.00%,2.87%,2.48%,2.90%,3.35%,2.93%,2.96%,8-Jun,Yes
17408,Auburn,5051,Lakeland Hills Elementary,161,0.30%,0.00%,0.04%,0.93%,0.30%,0.56%,0.25%,0.28%,0.74%,0.63%,0.72%,K-5,Yes
34002,Yelm,5052,Ridgeline Middle School,165,0.11%,0.13%,0.00%,0.00%,0.00%,0.20%,0.11%,0.00%,0.07%,0.00%,0.14%,9-Jul,Yes
17414,Lake Washington,5053,Rosa Parks Elementary,163,0.39%,0.00%,0.48%,0.00%,0.12%,0.42%,0.33%,0.16%,0.94%,0.80%,1.89%,K-5,Yes
6117,Camas,5054,Liberty Middle School,158,0.16%,0.00%,0.00%,0.00%,0.25%,0.28%,0.12%,0.40%,0.32%,0.23%,0.58%,8-Jun,Yes
17411,Issaquah,5056,Grand Ridge Elementary,166,0.03%,0.00%,0.00%,0.00%,0.03%,0.07%,0.03%,0.05%,0.14%,0.05%,0.21%,K-5,Yes
17414,Lake Washington,5057,Renaissance School,163,0.30%,0.00%,0.04%,0.00%,0.00%,0.10%,0.39%,0.20%,0.46%,0.61%,2.15%,8-Jun,Yes
27010,Tacoma,5066,Helen B. Stafford Elementary,163,0.97%,6.75%,0.85%,1.92%,1.05%,0.76%,0.73%,1.15%,1.36%,0.85%,1.14%,PK-5,Yes
17403,Renton,5070,Renton Academy,164,2.38%,18.60%,0.00%,0.00%,2.08%,1.63%,0.37%,0.30%,2.38%,0.61%,3.43%,K-12,Yes
27003,Puyallup,5073,Quest,163,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-6,Yes
26070,Selkirk,5075,Selkirk Elementary,170,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,PK-5,Yes
8458,Kelso,5076,Special Education,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PK-12,No
34111,Olympia,5078,Olympia Regional Learning Academy,163,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,K-12,Yes
17408,Auburn,5082,Arthur Jacobsen Elementary,161,0.14%,0.00%,0.06%,0.93%,0.42%,0.19%,0.08%,0.16%,0.27%,0.16%,0.21%,K-5,Yes
27003,Puyallup,5088,Carson Elementary,163,1.06%,0.41%,0.66%,1.84%,1.19%,1.01%,0.93%,1.54%,1.35%,1.52%,2.09%,PK-6,Yes
6119,Battle Ground,5089,Daybreak Middle,159,0.17%,2.20%,0.00%,0.00%,0.00%,0.29%,0.15%,0.14%,0.17%,0.20%,0.23%,8-May,Yes
6119,Battle Ground,5090,Daybreak Primary,159,0.02%,0.63%,0.00%,0.00%,0.00%,0.04%,0.02%,0.00%,0.01%,0.01%,0.04%,PK-4,Yes
31002,Everett,5091,Forest View Elementary School,164,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.29%,0.04%,0.01%,0.34%,K-5,Yes
3400,Richland,5092,White Bluffs Elementary School,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PK-5,No
27003,Puyallup,5093,Edgerton Elementary,163,0.43%,0.15%,0.32%,1.67%,0.20%,0.61%,0.42%,0.37%,0.48%,0.45%,1.13%,PK-6,Yes
32354,Mead,5094,Prairie View Elementary,170,0.14%,0.00%,0.00%,0.00%,0.12%,0.35%,0.14%,0.13%,0.22%,0.10%,0.25%,K-6,Yes
